LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
BF-NAPE,FADS2,0.454,0.492,no hit,HeLa
BF-NAPE,VAT1,0.454,0.16,no hit,HeLa
BF-NAPE,HLA-C,0.454,0.0911,no hit,HeLa
BF-NAPE,NUP155,0.442,0.322,no hit,HeLa
BF-NAPE,HINT1,0.415,0.109,no hit,HeLa
BF-NAPE,EIF3K,0.411,0.616,no hit,HeLa
BF-NAPE,RPS18,0.41,0.13,no hit,HeLa
BF-NAPE,SNRPN,0.409,0.174,no hit,HeLa
BF-NAPE,LOC111150055; OTUB1,0.408,0.0105,no hit,HeLa
BF-NAPE,HSPH1,0.407,0.63,no hit,HeLa
BF-NAPE,TAF15,0.407,0.379,no hit,HeLa
BF-NAPE,EIF3F,0.405,0.0986,no hit,HeLa
BF-NAPE,CCT5,0.404,0.638,no hit,HeLa
BF-NAPE,EXOSC7,0.382,0.711,no hit,HeLa
BF-NAPE,EEF1A2,0.382,0.142,no hit,HeLa
BF-NAPE,P4HA1,0.378,0.124,no hit,HeLa
BF-NAPE,PLIN3,0.374,0.13,no hit,HeLa
BF-NAPE,BAT1; Ddx39b; DDX39B; LOC101341139,0.373,0.0938,no hit,HeLa
BF-NAPE,HSP90AA1,0.364,0.767,no hit,HeLa
BF-NAPE,SUCLG2,0.359,0.786,no hit,HeLa
BF-NAPE,ATL3,0.358,0.0624,no hit,HeLa
BF-NAPE,DAB2,0.357,0.792,no hit,HeLa
BF-NAPE,RAB1B,0.353,0.805,no hit,HeLa
BF-NAPE,RPS5,0.352,0.214,no hit,HeLa
BF-NAPE,DPM1,0.347,0.579,no hit,HeLa
BF-NAPE,RTCB,0.346,0.193,no hit,HeLa
BF-NAPE,EIF4A3,0.338,0.0367,no hit,HeLa
BF-NAPE,AK2,0.336,0.295,no hit,HeLa
BF-NAPE,TMPO,0.336,0.0339,no hit,HeLa
BF-NAPE,PSMC1,0.335,0.323,no hit,HeLa
BF-NAPE,H3C13; H3C14; H3C15,0.334,0.256,no hit,HeLa
BF-NAPE,SOD2,0.333,0.873,no hit,HeLa
BF-NAPE,MAGOHB,0.332,0.336,no hit,HeLa
BF-NAPE,DDX48; EIF4A3,0.328,0.0062,no hit,HeLa
BF-NAPE,RPL26,0.328,0.89,no hit,HeLa
BF-NAPE,SMC2; SMC2L1,0.328,0.0972,no hit,HeLa
BF-NAPE,HLA-B,0.324,0.0469,no hit,HeLa
BF-NAPE,FXR1,0.32,0.919,no hit,HeLa
BF-NAPE,EIF1AX,0.319,0.226,no hit,HeLa
BF-NAPE,GLUD1,0.315,0.274,no hit,HeLa
BF-NAPE,ALYREF,0.313,0.944,no hit,HeLa
BF-NAPE,TXNL1,0.311,0.117,no hit,HeLa
BF-NAPE,ACP1,0.31,0.31,no hit,HeLa
BF-NAPE,SRP68,0.31,0.279,no hit,HeLa
BF-NAPE,PDHB,0.303,0.316,no hit,HeLa
BF-NAPE,OGDH,0.303,0.291,no hit,HeLa
BF-NAPE,DDX39B,0.299,0.0833,no hit,HeLa
BF-NAPE,PRPS1,0.298,0.557,no hit,HeLa
BF-NAPE,ADSS2,0.297,0.307,no hit,HeLa
BF-NAPE,ACTC1,0.293,0.984,no hit,HeLa
BF-NAPE,MAPRE1,0.291,0.294,no hit,HeLa
BF-NAPE,RCC1,0.291,0.416,no hit,HeLa
BF-NAPE,SEC31A,0.288,0.967,no hit,HeLa
BF-NAPE,ACTR1A,0.283,0.449,no hit,HeLa
BF-NAPE,CRK,0.282,0.198,no hit,HeLa
BF-NAPE,DNAJB1,0.281,0.266,no hit,HeLa
BF-NAPE,NUDT21,0.28,0.165,no hit,HeLa
BF-NAPE,DRG1,0.279,0.108,no hit,HeLa
BF-NAPE,FARSA,0.278,0.231,no hit,HeLa
BF-NAPE,ZC3HAV1,0.278,0.472,no hit,HeLa
BF-NAPE,NSF,0.278,0.373,no hit,HeLa
BF-NAPE,CTTN,0.278,0.367,no hit,HeLa
BF-NAPE,TIMM44,0.276,0.415,no hit,HeLa
BF-NAPE,RAB32,0.274,0.918,no hit,HeLa
BF-NAPE,PDIA4,0.274,0.305,no hit,HeLa
BF-NAPE,IPO9,0.272,0.166,no hit,HeLa
BF-NAPE,PABPC4,0.268,0.337,no hit,HeLa
BF-NAPE,EIF3I,0.268,0.233,no hit,HeLa
BF-NAPE,SNRPA1,0.268,0.393,no hit,HeLa
BF-NAPE,SNRPE,0.264,0.486,no hit,HeLa
BF-NAPE,SARS1,0.263,0.398,no hit,HeLa
BF-NAPE,Fkbp1a; FKBP1A,0.263,0.00547,no hit,HeLa
BF-NAPE,CUL4B,0.262,0.279,no hit,HeLa
BF-NAPE,RBM14; RBM4,0.26,0.871,no hit,HeLa
BF-NAPE,COPB2,0.259,0.346,no hit,HeLa
BF-NAPE,CLTA,0.251,0.838,no hit,HeLa
BF-NAPE,HMGCS1,0.251,0.383,no hit,HeLa
BF-NAPE,CAPG,0.25,0.585,no hit,HeLa
BF-NAPE,HNRNPA0,0.25,0.0239,no hit,HeLa
BF-NAPE,NCAPD2,0.249,0.307,no hit,HeLa
BF-NAPE,GSN,0.246,0.28,no hit,HeLa
BF-NAPE,RPS27A,0.245,0.821,no hit,HeLa
BF-NAPE,CMBL,0.244,0.434,no hit,HeLa
BF-NAPE,GRWD1,0.242,0.404,no hit,HeLa
BF-NAPE,COTL1,0.239,0.45,no hit,HeLa
BF-NAPE,SRSF4,0.238,0.797,no hit,HeLa
BF-NAPE,TGFBI,0.238,0.135,no hit,HeLa
BF-NAPE,RCN1,0.236,0.182,no hit,HeLa
BF-NAPE,SRP14,0.235,0.185,no hit,HeLa
BF-NAPE,SERPINB5,0.234,0.358,no hit,HeLa
BF-NAPE,NONO,0.233,0.33,no hit,HeLa
BF-NAPE,RAD50,0.233,0.482,no hit,HeLa
BF-NAPE,COPB1,0.231,0.586,no hit,HeLa
BF-NAPE,RPS28,0.23,0.512,no hit,HeLa
BF-NAPE,TPM4,0.23,0.244,no hit,HeLa
BF-NAPE,ACIN1,0.229,0.581,no hit,HeLa
BF-NAPE,ANXA5,0.222,0.54,no hit,HeLa
BF-NAPE,RPL18,0.222,0.257,no hit,HeLa
BF-NAPE,DNM1L,0.219,0.502,no hit,HeLa
BF-NAPE,TUBAL3,0.217,0.435,no hit,HeLa
BF-NAPE,DDX39A,0.216,0.321,no hit,HeLa
BF-NAPE,SRSF6,0.216,0.657,no hit,HeLa
BF-NAPE,SCAMP3,0.215,0.424,no hit,HeLa
BF-NAPE,PHB2,0.214,0.429,no hit,HeLa
BF-NAPE,Psmc6; PSMC6,0.213,0.288,no hit,HeLa
BF-NAPE,LOC100411672; LOC101361983; LOC102746862; LOC102816131; LOC111148109; LOC111534944; LOC112620074; LOC116566029; rps27a; Rps27a; RPS27A; rps27a.S,0.211,0.00201,no hit,HeLa
BF-NAPE,ARPC4-TTLL3,0.21,0.226,no hit,HeLa
BF-NAPE,RPL7,0.209,0.672,no hit,HeLa
BF-NAPE,B4GALT1,0.207,0.489,no hit,HeLa
BF-NAPE,ARPC5,0.207,0.692,no hit,HeLa
BF-NAPE,SNRPD3,0.204,0.472,no hit,HeLa
BF-NAPE,TRIM25,0.203,0.638,no hit,HeLa
BF-NAPE,ZC3H15,0.202,0.678,no hit,HeLa
BF-NAPE,RPS15A,0.202,0.63,no hit,HeLa
BF-NAPE,HNRNPF,0.201,0.446,no hit,HeLa
BF-NAPE,EHD2,0.198,0.468,no hit,HeLa
BF-NAPE,PSMA4,0.196,0.359,no hit,HeLa
BF-NAPE,MCM7,0.192,0.337,no hit,HeLa
BF-NAPE,PSMD7,0.191,0.686,no hit,HeLa
BF-NAPE,KYNU,0.189,0.352,no hit,HeLa
BF-NAPE,WDR61,0.188,0.75,no hit,HeLa
BF-NAPE,FXR2,0.187,0.25,no hit,HeLa
BF-NAPE,RPS21,0.186,0.316,no hit,HeLa
BF-NAPE,ACTG1,0.186,0.66,no hit,HeLa
BF-NAPE,MAT2B,0.182,0.549,no hit,HeLa
BF-NAPE,Cops2; COPS2; LOC101356833; LOC111162519,0.182,0.0791,no hit,HeLa
BF-NAPE,VBP1,0.179,0.405,no hit,HeLa
BF-NAPE,POLD1,0.177,0.523,no hit,HeLa
BF-NAPE,RPL30,0.177,0.464,no hit,HeLa
BF-NAPE,ITGB1,0.173,0.438,no hit,HeLa
BF-NAPE,HNRNPH3,0.173,0.469,no hit,HeLa
BF-NAPE,ANXA6,0.171,0.478,no hit,HeLa
BF-NAPE,SNRNP40,0.171,0.151,no hit,HeLa
BF-NAPE,NAP1L1,0.171,0.383,no hit,HeLa
BF-NAPE,SLC25A3,0.17,0.416,no hit,HeLa
BF-NAPE,TARDBP,0.169,0.276,no hit,HeLa
BF-NAPE,SMC2,0.164,0.813,no hit,HeLa
BF-NAPE,PSMA2,0.164,0.543,no hit,HeLa
BF-NAPE,PFKM,0.163,0.405,no hit,HeLa
BF-NAPE,DDX46,0.162,0.649,no hit,HeLa
BF-NAPE,PABPC1,0.162,0.555,no hit,HeLa
BF-NAPE,SAR1B,0.162,0.321,no hit,HeLa
BF-NAPE,TUBB4B,0.16,0.794,no hit,HeLa
BF-NAPE,DHCR7,0.158,0.63,no hit,HeLa
BF-NAPE,MTAP,0.157,0.362,no hit,HeLa
BF-NAPE,PARP1,0.156,0.426,no hit,HeLa
BF-NAPE,SRSF1,0.155,0.404,no hit,HeLa
BF-NAPE,CUL4A,0.155,0.41,no hit,HeLa
BF-NAPE,VIM,0.154,0.396,no hit,HeLa
BF-NAPE,PSMA3,0.153,0.433,no hit,HeLa
BF-NAPE,FAM98B,0.153,0.527,no hit,HeLa
BF-NAPE,SLC16A3,0.153,0.398,no hit,HeLa
BF-NAPE,CAPN2,0.152,0.186,no hit,HeLa
BF-NAPE,CDK1,0.152,0.522,no hit,HeLa
BF-NAPE,BLVRA,0.151,0.522,no hit,HeLa
BF-NAPE,VPS35,0.15,0.416,no hit,HeLa
BF-NAPE,HNRNPA3,0.15,0.332,no hit,HeLa
BF-NAPE,NPEPPS,0.148,0.491,no hit,HeLa
BF-NAPE,RBBP4,0.148,0.758,no hit,HeLa
BF-NAPE,ZMPSTE24,0.148,0.729,no hit,HeLa
BF-NAPE,RPS13,0.147,0.409,no hit,HeLa
BF-NAPE,RPL13A,0.147,0.463,no hit,HeLa
BF-NAPE,LOC101346538; LOC111145750; LOC112634661; LOC117799814; Rpl7a; RPL7A,0.146,0.142,no hit,HeLa
BF-NAPE,ATP6V1A,0.146,0.259,no hit,HeLa
BF-NAPE,RPL10A,0.142,0.487,no hit,HeLa
BF-NAPE,SF3A1,0.141,0.431,no hit,HeLa
BF-NAPE,FHL2,0.14,0.549,no hit,HeLa
BF-NAPE,CDC73,0.14,0.58,no hit,HeLa
BF-NAPE,LOC100051778; LOC102750853; LOC102823497; LOC105854794; LOC111159891; LOC112620767; LOC112656592; LOC113224813; LOC712987; Rpl21; RPL21; Rpl21_3,0.14,0.152,no hit,HeLa
BF-NAPE,RFC4,0.138,0.41,no hit,HeLa
BF-NAPE,GLO1,0.137,0.515,no hit,HeLa
BF-NAPE,RPL15,0.136,0.427,no hit,HeLa
BF-NAPE,RAB14,0.136,0.524,no hit,HeLa
BF-NAPE,CSRP2,0.136,0.587,no hit,HeLa
BF-NAPE,ATP5F1B,0.136,0.594,no hit,HeLa
BF-NAPE,ATP6V1B2,0.135,0.654,no hit,HeLa
BF-NAPE,EIF3B,0.135,0.593,no hit,HeLa
BF-NAPE,RBM39,0.135,0.504,no hit,HeLa
BF-NAPE,MARS1,0.135,0.36,no hit,HeLa
BF-NAPE,MCM4,0.134,0.405,no hit,HeLa
BF-NAPE,PPME1,0.133,0.423,no hit,HeLa
BF-NAPE,COPS4,0.132,0.39,no hit,HeLa
BF-NAPE,PNP,0.132,0.467,no hit,HeLa
BF-NAPE,SNRPA,0.131,0.464,no hit,HeLa
BF-NAPE,RPL10,0.131,0.761,no hit,HeLa
BF-NAPE,LOC101357058; LOC111160804; SMD2; snrpd2; Snrpd2; SNRPD2,0.131,0.476,no hit,HeLa
BF-NAPE,CDK5,0.13,0.5,no hit,HeLa
BF-NAPE,TPT1,0.13,0.308,no hit,HeLa
BF-NAPE,H3-3A; H3-3B,0.128,0.776,no hit,HeLa
BF-NAPE,LOC101357184; LOC102538970; LOC102919450; LOC110122747; LOC113224943; Rpl30; RPL30,0.128,0.179,no hit,HeLa
BF-NAPE,CTSD,0.127,0.507,no hit,HeLa
BF-NAPE,RAB7A,0.125,0.366,no hit,HeLa
BF-NAPE,LOC111152633; SNRPA1,0.125,0.166,no hit,HeLa
BF-NAPE,HLA-A,0.125,0.543,no hit,HeLa
BF-NAPE,RPL7A,0.125,0.709,no hit,HeLa
BF-NAPE,SLC38A2,0.122,0.00596,no hit,HeLa
BF-NAPE,PKM2,0.122,0.561,no hit,HeLa
BF-NAPE,YWHAH,0.122,0.85,no hit,HeLa
BF-NAPE,EIF1,0.121,0.172,no hit,HeLa
BF-NAPE,SLC25A6,0.12,0.0492,no hit,HeLa
BF-NAPE,HNRNPH2,0.12,0.544,no hit,HeLa
BF-NAPE,SFPQ,0.118,0.506,no hit,HeLa
BF-NAPE,SF3B1,0.117,0.68,no hit,HeLa
BF-NAPE,RPL14,0.116,0.513,no hit,HeLa
BF-NAPE,CBX3,0.116,0.562,no hit,HeLa
BF-NAPE,ACTBL2,0.116,0.371,no hit,HeLa
BF-NAPE,AGPS,0.116,0.711,no hit,HeLa
BF-NAPE,FEN1,0.115,0.501,no hit,HeLa
BF-NAPE,PKM,0.115,0.842,no hit,HeLa
BF-NAPE,SERPINH1,0.114,0.626,no hit,HeLa
BF-NAPE,FSCN1,0.114,0.577,no hit,HeLa
BF-NAPE,ATP5F1A,0.114,0.684,no hit,HeLa
BF-NAPE,USP5,0.113,0.483,no hit,HeLa
BF-NAPE,RPL13,0.112,0.511,no hit,HeLa
BF-NAPE,EIF4A1,0.112,0.552,no hit,HeLa
BF-NAPE,SSB,0.111,0.573,no hit,HeLa
BF-NAPE,RAP1B,0.111,0.632,no hit,HeLa
BF-NAPE,PSMB6,0.111,0.208,no hit,HeLa
BF-NAPE,SEC22B,0.11,0.545,no hit,HeLa
BF-NAPE,CAVIN1,0.11,0.626,no hit,HeLa
BF-NAPE,PRPF6,0.11,0.246,no hit,HeLa
BF-NAPE,MARCKS,0.11,0.658,no hit,HeLa
BF-NAPE,GPD2,0.11,0.494,no hit,HeLa
BF-NAPE,AP2B1,0.109,0.409,no hit,HeLa
BF-NAPE,OLA1,0.108,0.631,no hit,HeLa
BF-NAPE,RAB1A,0.108,0.559,no hit,HeLa
BF-NAPE,EIF3D,0.108,0.361,no hit,HeLa
BF-NAPE,KTN1,0.108,0.325,no hit,HeLa
BF-NAPE,LOC111158766; LOC113926370; LOC114493822; LOC117313161; LOC118905522; Syncrip; SYNCRIP,0.108,0.577,no hit,HeLa
BF-NAPE,HIBADH,0.107,0.517,no hit,HeLa
BF-NAPE,MGST1,0.107,0.321,no hit,HeLa
BF-NAPE,NNMT,0.106,0.731,no hit,HeLa
BF-NAPE,MAT2A,0.106,0.473,no hit,HeLa
BF-NAPE,EIF4H,0.106,0.606,no hit,HeLa
BF-NAPE,GANAB,0.105,0.642,no hit,HeLa
BF-NAPE,LOC101355514; LOC101876649; LOC101973962; LOC103077263; LOC103115243; LOC110589897; LOC111151029; LOC112618833; Snrpe; SNRPE; Snrpe_1,0.105,0.0361,no hit,HeLa
BF-NAPE,KHSRP,0.105,0.564,no hit,HeLa
BF-NAPE,C1QBP,0.103,0.574,no hit,HeLa
BF-NAPE,SMARCA4,0.102,0.892,no hit,HeLa
BF-NAPE,H1-4,0.102,0.391,no hit,HeLa
BF-NAPE,RTN4,0.102,0.273,no hit,HeLa
BF-NAPE,HNRNPA2B1,0.102,0.718,no hit,HeLa
BF-NAPE,RPL22,0.101,0.78,no hit,HeLa
BF-NAPE,ME1,0.101,0.503,no hit,HeLa
BF-NAPE,RPS10,0.1,0.559,no hit,HeLa
BF-NAPE,HARS1,0.1,0.272,no hit,HeLa
BF-NAPE,ABCF1,0.0996,0.501,no hit,HeLa
BF-NAPE,LRPPRC,0.0993,0.575,no hit,HeLa
BF-NAPE,SNRNP200,0.0989,0.245,no hit,HeLa
BF-NAPE,CAB39,0.0989,0.586,no hit,HeLa
BF-NAPE,MCM5,0.0981,0.578,no hit,HeLa
BF-NAPE,TUBB,0.097,0.772,no hit,HeLa
BF-NAPE,PDCD6,0.0968,0.246,no hit,HeLa
BF-NAPE,MACROH2A1,0.0967,0.395,no hit,HeLa
BF-NAPE,GNAI2,0.0962,0.58,no hit,HeLa
BF-NAPE,RPS9,0.096,0.585,no hit,HeLa
BF-NAPE,MGST3,0.0959,0.371,no hit,HeLa
BF-NAPE,RRS1,0.0959,0.376,no hit,HeLa
BF-NAPE,GSTO1,0.0946,0.547,no hit,HeLa
BF-NAPE,HNRNPL,0.0942,0.602,no hit,HeLa
BF-NAPE,YARS1,0.0941,0.603,no hit,HeLa
BF-NAPE,NPM1,0.0928,0.59,no hit,HeLa
BF-NAPE,EMD,0.0919,0.572,no hit,HeLa
BF-NAPE,RNH1,0.0914,0.591,no hit,HeLa
BF-NAPE,H2AC18; H2AC19,0.0909,0.365,no hit,HeLa
BF-NAPE,DARS1,0.0904,0.531,no hit,HeLa
BF-NAPE,LOC100415625; LOC100460507; LOC101375315; LOC101577206; LOC102726231; LOC102909002; LOC105861123; LOC107140623; LOC111144104; LOC111540882; LOC112811032; LOC114496478; LOC450727; Rpl32; RPL32; Rpl32_5,0.0899,0.281,no hit,HeLa
BF-NAPE,HP1BP3,0.089,0.494,no hit,HeLa
BF-NAPE,LOC101357717; LOC111145177; Sf3b1; SF3B1,0.0889,0.0289,no hit,HeLa
BF-NAPE,NARS1,0.0887,0.391,no hit,HeLa
BF-NAPE,CCT2,0.0884,0.794,no hit,HeLa
BF-NAPE,PSMB2,0.0883,0.689,no hit,HeLa
BF-NAPE,HNRNPH1,0.0875,0.622,no hit,HeLa
BF-NAPE,EIF2S3,0.0875,0.796,no hit,HeLa
BF-NAPE,TOMM34,0.0873,0.114,no hit,HeLa
BF-NAPE,Hnrnpk; HNRNPK; LOC101341169; LOC111153533,0.0872,0.603,no hit,HeLa
BF-NAPE,SUGT1,0.0865,0.268,no hit,HeLa
BF-NAPE,COPZ1,0.0865,0.222,no hit,HeLa
BF-NAPE,RAB10,0.0863,0.751,no hit,HeLa
BF-NAPE,GTF2I,0.0863,0.563,no hit,HeLa
BF-NAPE,TFRC,0.0848,0.65,no hit,HeLa
BF-NAPE,HNRNPU,0.0841,0.507,no hit,HeLa
BF-NAPE,PCNA,0.0841,0.595,no hit,HeLa
BF-NAPE,ALG1,0.0828,0.346,no hit,HeLa
BF-NAPE,CCT8,0.0826,0.652,no hit,HeLa
BF-NAPE,ASNS,0.0822,0.745,no hit,HeLa
BF-NAPE,MTREX,0.082,0.531,no hit,HeLa
BF-NAPE,RPL6,0.0819,0.554,no hit,HeLa
BF-NAPE,Actr1a; ACTR1A; LOC101353975; LOC111144862,0.0818,0.0335,no hit,HeLa
BF-NAPE,PSMD1,0.0816,0.474,no hit,HeLa
BF-NAPE,SNU13,0.0803,0.285,no hit,HeLa
BF-NAPE,RBMX,0.079,0.46,no hit,HeLa
BF-NAPE,PHB1,0.0784,0.639,no hit,HeLa
BF-NAPE,ETF1,0.0781,0.733,no hit,HeLa
BF-NAPE,MAGED2,0.0779,0.642,no hit,HeLa
BF-NAPE,PRKCSH,0.0773,0.256,no hit,HeLa
BF-NAPE,HSPA5,0.0764,0.831,no hit,HeLa
BF-NAPE,CALR,0.0763,0.635,no hit,HeLa
BF-NAPE,PGRMC2,0.0762,0.703,no hit,HeLa
BF-NAPE,TRIP13,0.0761,0.67,no hit,HeLa
BF-NAPE,HDLBP,0.0752,0.359,no hit,HeLa
BF-NAPE,RPS16,0.074,0.719,no hit,HeLa
BF-NAPE,RPN1,0.0738,0.567,no hit,HeLa
BF-NAPE,KCTD12,0.0712,0.443,no hit,HeLa
BF-NAPE,LMNB1,0.0711,0.685,no hit,HeLa
BF-NAPE,SHMT2,0.0706,0.406,no hit,HeLa
BF-NAPE,PSMB4,0.0705,0.723,no hit,HeLa
BF-NAPE,STIP1,0.0701,0.529,no hit,HeLa
BF-NAPE,PRPS2,0.0696,0.425,no hit,HeLa
BF-NAPE,RPL3,0.0696,0.761,no hit,HeLa
BF-NAPE,FH,0.0695,0.353,no hit,HeLa
BF-NAPE,HNRNPDL,0.0686,0.421,no hit,HeLa
BF-NAPE,G6PD,0.0672,0.637,no hit,HeLa
BF-NAPE,PSMC2,0.0659,0.298,no hit,HeLa
BF-NAPE,IARS2,0.0644,0.632,no hit,HeLa
BF-NAPE,UQCRC1,0.0642,0.408,no hit,HeLa
BF-NAPE,PSAT1,0.0627,0.651,no hit,HeLa
BF-NAPE,IMMT,0.0625,0.384,no hit,HeLa
BF-NAPE,HNRNPC,0.0625,0.715,no hit,HeLa
BF-NAPE,LRRFIP1,0.0619,0.225,no hit,HeLa
BF-NAPE,CCT3,0.0616,0.776,no hit,HeLa
BF-NAPE,CBX5,0.0603,0.458,no hit,HeLa
BF-NAPE,EIF3A,0.0598,0.537,no hit,HeLa
BF-NAPE,PRDX4,0.0597,0.812,no hit,HeLa
BF-NAPE,NAXE,0.0595,0.272,no hit,HeLa
BF-NAPE,LAMP1,0.0587,0.554,no hit,HeLa
BF-NAPE,MATR3,0.0583,0.776,no hit,HeLa
BF-NAPE,DHCR24,0.0583,0.261,no hit,HeLa
BF-NAPE,ARF4,0.0581,0.506,no hit,HeLa
BF-NAPE,ND5,0.0573,0.381,no hit,HeLa
BF-NAPE,PSME2,0.0569,0.395,no hit,HeLa
BF-NAPE,EIF2S2,0.0561,0.613,no hit,HeLa
BF-NAPE,MCM6,0.0561,0.659,no hit,HeLa
BF-NAPE,HNRNPM,0.0559,0.668,no hit,HeLa
BF-NAPE,RPS20,0.0557,0.782,no hit,HeLa
BF-NAPE,H1-10,0.0552,0.187,no hit,HeLa
BF-NAPE,H4-16; H4C1; H4C11; H4C12; H4C13; H4C14; H4C15; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9,0.0549,0.423,no hit,HeLa
BF-NAPE,TUBA1C,0.0549,0.772,no hit,HeLa
BF-NAPE,CUL1,0.0547,0.243,no hit,HeLa
BF-NAPE,EIF6,0.0544,0.662,no hit,HeLa
BF-NAPE,RSU1,0.054,0.802,no hit,HeLa
BF-NAPE,RPL12,0.0532,0.631,no hit,HeLa
BF-NAPE,CPNE1,0.0525,0.433,no hit,HeLa
BF-NAPE,PRPF8,0.0525,0.3,no hit,HeLa
BF-NAPE,LOC118896992; Rpl22; RPL22,0.0521,0.4,no hit,HeLa
BF-NAPE,ATP5MG,0.0511,0.281,no hit,HeLa
BF-NAPE,EIF3L,0.0507,0.312,no hit,HeLa
BF-NAPE,GDI2,0.0499,0.557,no hit,HeLa
BF-NAPE,VCP,0.0495,0.776,no hit,HeLa
BF-NAPE,CSTB,0.049,0.275,no hit,HeLa
BF-NAPE,Hnrnpa2b1; HNRNPA2B1; LOC111147225,0.049,0.413,no hit,HeLa
BF-NAPE,DDX21,0.0488,0.442,no hit,HeLa
BF-NAPE,ATP5MF-PTCD1,0.0483,0.439,no hit,HeLa
BF-NAPE,RPL18A,0.0482,0.783,no hit,HeLa
BF-NAPE,STOML2,0.0481,0.588,no hit,HeLa
BF-NAPE,EGR_10954; H4; H4-16; H4-I; H4-II; H4-III; H4-IV; H4-V; H4-VI; H4-VII; h4.a; H4c1; H4C1; h4c1.L; H4c11; H4C11; H4c12; H4C12; H4C13; H4c14; H4C14; H4C15; H4c2; H4C2; h4c3; H4c3; H4C3; H4c4; H4C4; H4C5; H4c6; H4C6; H4c8; H4C8; H4c9; H4C9; H4f16; HIST1H4D; hist1h4l; HIST1H4L; Hist1h4m; HIST1H4M; Hist2h4; HIST4H4; histone H4; Histone H4; LOC100013511; LOC100093154; LOC100221944; LOC100481285; LOC100541738; LOC100553870; LOC100728325; LOC100917088; LOC101068156; LOC101105290; LOC101326046; LOC101382175; LOC101575881; LOC101601628; LOC101795509; LOC101808006; LOC101825928; LOC101874021; LOC102018289; LOC102042794; LOC102075163; LOC102172954; LOC102367360; LOC102384725; LOC102424579; LOC102746084; LOC102821749; LOC102903868; LOC102971438; LOC102993890; LOC103004316; LOC103081667; LOC103123889; LOC103204646; LOC103259942; LOC103677773; LOC103792212; LOC103813629; LOC104953182; LOC104987695; LOC105296311; LOC105865499; LOC105896841; LOC105992280; LOC106145262; LOC106177733; LOC106488349; LOC106527735; LOC106542980; LOC106600082; LOC106730926; LOC107152689; LOC107312644; LOC107579976; LOC107673437; LOC107740223; LOC107977157; LOC108262037; LOC108901762; LOC108922304; LOC109048535; LOC109252622; LOC109375763; LOC109485848; LOC109576914; LOC110075226; LOC110132975; LOC110220158; LOC110308658; LOC110580915; LOC111138555; LOC111168536; LOC111724950; LOC111819284; LOC111942906; LOC112110709; LOC112412589; LOC112634881; LOC112674397; LOC112838347; LOC112853497; LOC112910323; LOC112959472; LOC112996072; LOC113051251; LOC113221881; LOC113246106; LOC113422773; LOC113443512; LOC113475869; LOC113576910; LOC113593855; LOC113790298; LOC113881709; LOC113931160; LOC113997389; LOC114109699; LOC114431901; LOC114489255; LOC114581797; LOC114663571; LOC114797082; LOC114885785; LOC115009875; LOC115061312; LOC115072148; LOC115215770; LOC115336194; LOC115363259; LOC115389944; LOC115410032; LOC115459743; LOC115514795; LOC115532410; LOC115583839; LOC115641737; LOC115745046; LOC115825704; LOC115945175; LOC115945195; LOC116036299; LOC116284488; LOC116364139; LOC116442604; LOC116502374; LOC116543205; LOC116760723; LOC117364958; LOC117541175; LOC117666870; LOC118287607; LOC118904005; LOC483167; LOC8030709; SI:CH211-113A14.10; SSS_273g; TGas006m08.1_5; TGas006m08.1_6,0.0479,0.418,no hit,HeLa
BF-NAPE,LIG1,0.0479,0.274,no hit,HeLa
BF-NAPE,PDIA3,0.0478,0.817,no hit,HeLa
BF-NAPE,RAB5C,0.0474,0.409,no hit,HeLa
BF-NAPE,HNRPA1,0.0469,0.648,no hit,HeLa
BF-NAPE,DHX9,0.0461,0.571,no hit,HeLa
BF-NAPE,EIF3G,0.0458,0.551,no hit,HeLa
BF-NAPE,MYL12A,0.0456,0.638,no hit,HeLa
BF-NAPE,PPA1,0.0453,0.304,no hit,HeLa
BF-NAPE,PTBP1,0.0445,0.569,no hit,HeLa
BF-NAPE,ELAVL1,0.0444,0.378,no hit,HeLa
BF-NAPE,RPSA,0.0442,0.768,no hit,HeLa
BF-NAPE,SAR1A,0.0441,0.316,no hit,HeLa
BF-NAPE,PRKDC,0.044,0.499,no hit,HeLa
BF-NAPE,TUBB3,0.0427,0.184,no hit,HeLa
BF-NAPE,RPL27,0.0418,0.901,no hit,HeLa
BF-NAPE,NAT10,0.0417,0.501,no hit,HeLa
BF-NAPE,YWHAQ,0.0409,0.727,no hit,HeLa
BF-NAPE,HSPA4,0.0407,0.659,no hit,HeLa
BF-NAPE,HSP90AB1,0.0407,0.811,no hit,HeLa
BF-NAPE,ACTL6A,0.0406,0.597,no hit,HeLa
BF-NAPE,DYNC1H1,0.04,0.61,no hit,HeLa
BF-NAPE,HSPA9,0.0398,0.632,no hit,HeLa
BF-NAPE,LOC101348422; LOC112933574; Rplp1; RPLP1,0.0396,0.311,no hit,HeLa
BF-NAPE,KPNB1,0.0395,0.841,no hit,HeLa
BF-NAPE,SRPRB,0.0395,0.393,no hit,HeLa
BF-NAPE,TPR,0.0393,0.523,no hit,HeLa
BF-NAPE,ARPC1B,0.0386,0.749,no hit,HeLa
BF-NAPE,PAICS,0.0382,0.551,no hit,HeLa
