gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
CBX3,Q13185,Chromobox protein homolog 3,PA,cytosol,-0.488992382,22.04202643,0.020753832,no hit
XPO1,O14980,Exportin-1,PA,cytosol,-0.475473133,24.9131651,0.02286594,no hit
MTA2,O94776,Metastasis-associated protein MTA2,PA,cytosol,0.52225828,22.41433406,0.023774586,no hit
CTSA,P10619,Lysosomal protective protein,PA,cytosol,0.99498363,21.27834993,0.024166399,enriched hit
USP28,Q96RU2,Ubiquitin carboxyl-terminal hydrolase 28,PA,cytosol,-0.545382734,18.65131438,0.027354535,no hit
HSP90B1,P14625,Endoplasmin,PA,cytosol,0.440951732,26.53737781,0.028439698,no hit
SART3,Q15020,Squamous cell carcinoma antigen recognized by T-cells 3,PA,cytosol,-0.515965161,21.7453717,0.028724376,no hit
NACC1,Q96RE7,Nucleus accumbens-associated protein 1,PA,cytosol,-0.331306392,20.28477678,0.029542365,no hit
WDR5,P61964,WD repeat-containing protein 5,PA,cytosol,-0.333581474,19.47102462,0.032713965,no hit
RPL39,P62891,60S ribosomal protein L39,PA,cytosol,-0.68777798,20.51658955,0.03350396,no hit
MINPP1,Q9UNW1,Multiple inositol polyphosphate phosphatase 1,PA,cytosol,-0.409290693,20.26209113,0.037209781,no hit
CCAR2,Q8N163,Cell cycle and apoptosis regulator protein 2,PA,cytosol,-0.351800083,20.86566302,0.037399821,no hit
CTBP2,P56545,C-terminal-binding protein 2,PA,cytosol,-0.280270506,21.79380985,0.039368289,no hit
NUDT21,O43809,Cleavage and polyadenylation specificity factor subunit 5,PA,cytosol,-0.727472658,19.699863,0.041723695,no hit
UBE2N,P61088,Ubiquitin-conjugating enzyme E2 N,PA,cytosol,-0.684785267,17.93601191,0.043362817,no hit
DLD,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial",PA,cytosol,-0.54211125,18.19469007,0.043565117,no hit
GOT2,P00505,"Aspartate aminotransferase, mitochondrial",PA,cytosol,-0.531779004,20.33388733,0.050436055,no hit
GAPDH,P04406,Glyceraldehyde-3-phosphate dehydrogenase,PA,cytosol,-1.268991649,25.70107103,0.06238763,no hit
MTA3,Q9BTC8,Metastasis-associated protein MTA3,PA,cytosol,-0.41268858,18.97120334,0.066360989,no hit
MPG,P29372,DNA-3-methyladenine glycosylase,PA,cytosol,-0.723587332,18.77513566,0.070635122,no hit
RAVER1,Q8IY67,Ribonucleoprotein PTB-binding 1,PA,cytosol,-0.427365704,19.69576428,0.072644892,no hit
ERP29,P30040,Endoplasmic reticulum resident protein 29,PA,cytosol,-0.590454586,18.88936297,0.073125364,no hit
CTBP1,Q13363,C-terminal-binding protein 1,PA,cytosol,-0.435754685,19.79299054,0.086722021,no hit
NUP214,P35658,Nuclear pore complex protein Nup214,PA,cytosol,0.4006865,22.24425078,0.088011343,no hit
PYGB,P11216,"Glycogen phosphorylase, brain form",PA,cytosol,-0.766149628,21.51090097,0.088071801,no hit
GSS,P48637,Glutathione synthetase,PA,cytosol,-0.750032409,22.32049642,0.100119818,no hit
PLBD2,Q8NHP8,Putative phospholipase B-like 2,PA,cytosol,0.395512629,20.27432328,0.110272229,no hit
PPP4R3B,Q5MIZ7,Serine/threonine-protein phosphatase 4 regulatory subunit 3B,PA,cytosol,-0.382555406,19.63353195,0.113361437,no hit
PLD3,Q8IV08,5'-3' exonuclease PLD3,PA,cytosol,-0.3386923,18.5157311,0.120554289,no hit
VIM,P08670,Vimentin,PA,cytosol,-0.629672924,24.21886491,0.126478782,no hit
PPT1,P50897,Palmitoyl-protein thioesterase 1,PA,cytosol,0.616744257,19.29232669,0.130972721,candidate
NPM1,P06748,Nucleophosmin,PA,cytosol,0.426155371,24.27563534,0.131830565,no hit
SEC22B,O75396,Vesicle-trafficking protein SEC22b,PA,cytosol,0.315921435,17.89155784,0.154216547,no hit
NUP50,Q9UKX7,Nuclear pore complex protein Nup50,PA,cytosol,-0.218586531,17.56943514,0.160507033,no hit
TRIM33,Q9UPN9,E3 ubiquitin-protein ligase TRIM33,PA,cytosol,-0.29568829,16.86813904,0.163244284,no hit
ASF1B,Q9NVP2,Histone chaperone ASF1B,PA,cytosol,-0.279451711,19.09624467,0.167823678,no hit
CRTAP,O75718,Cartilage-associated protein,PA,cytosol,0.27534099,19.93973628,0.177246327,no hit
MTREX,P42285,Exosome RNA helicase MTR4,PA,cytosol,-0.314054866,17.7419676,0.182526718,no hit
HEXA,P06865,Beta-hexosaminidase subunit alpha,PA,cytosol,0.429659605,21.04242061,0.186660171,no hit
CALM1,P0DP23,Calmodulin-1,PA,cytosol,-0.396922441,22.02196779,0.201791786,no hit
KHSRP,Q92945,Far upstream element-binding protein 2,PA,cytosol,-0.335571186,19.70376241,0.205538163,no hit
RANGAP1,P46060,Ran GTPase-activating protein 1,PA,cytosol,-0.220528943,23.85736305,0.210884607,no hit
ERH,P84090,Enhancer of rudimentary homolog,PA,cytosol,-0.24305214,20.23903072,0.216693754,no hit
TXNDC5,Q8NBS9,Thioredoxin domain-containing protein 5,PA,cytosol,0.412938386,23.36830279,0.225686287,no hit
HSPA9,P38646,"Stress-70 protein, mitochondrial",PA,cytosol,-0.370988604,21.52575526,0.229131949,no hit
HSPD1,P10809,"60 kDa heat shock protein, mitochondrial",PA,cytosol,-0.361699868,21.24943855,0.246096039,no hit
GAA,P10253,Lysosomal alpha-glucosidase,PA,cytosol,0.301104451,17.81115204,0.251434932,no hit
RBBP4,Q09028,Histone-binding protein RBBP4,PA,cytosol,-0.236934698,20.88539424,0.270791812,no hit
HSPA5,P11021,Endoplasmic reticulum chaperone BiP,PA,cytosol,0.413869552,25.3408738,0.283567765,no hit
UGGT1,Q9NYU2,UDP-glucose:glycoprotein glucosyltransferase 1,PA,cytosol,-0.242121365,21.76744627,0.292298902,no hit
XRN2,Q9H0D6,5'-3' exoribonuclease 2,PA,cytosol,0.191057576,20.86894977,0.305345948,no hit
CTSD,P07339,Cathepsin D,PA,cytosol,0.303311601,19.47158643,0.32069111,no hit
HEXB,P07686,Beta-hexosaminidase subunit beta,PA,cytosol,0.27512298,22.35073471,0.360622439,no hit
CTSZ,Q9UBR2,Cathepsin Z,PA,cytosol,0.39669035,21.41725059,0.385698398,no hit
PSAP,P07602,Prosaposin,PA,cytosol,-0.25289534,19.22705844,0.390123235,no hit
PPP4R3A,Q6IN85,Serine/threonine-protein phosphatase 4 regulatory subunit 3A,PA,cytosol,-0.218071357,20.82044211,0.395822065,no hit
P4HA1,P13674,Prolyl 4-hydroxylase subunit alpha-1,PA,cytosol,0.246307196,22.67924159,0.403155928,no hit
PDIA6,Q15084,Protein disulfide-isomerase A6,PA,cytosol,0.166780454,23.31964267,0.403776072,no hit
LARP4,Q71RC2,La-related protein 4,PA,cytosol,-0.206698796,19.82391401,0.410927722,no hit
MLH1,P40692,DNA mismatch repair protein Mlh1,PA,cytosol,-0.268323211,16.417213,0.440539987,no hit
CPA4,Q9UI42,Carboxypeptidase A4,PA,cytosol,-0.364255657,19.31497048,0.441432288,no hit
POFUT1,Q9H488,GDP-fucose protein O-fucosyltransferase 1,PA,cytosol,-0.167680803,20.89346163,0.445246208,no hit
POGLUT3,Q7Z4H8,Protein O-glucosyltransferase 3,PA,cytosol,-0.260887754,19.602999,0.449965563,no hit
PRDX4,Q13162,Peroxiredoxin-4,PA,cytosol,-0.240218161,21.73698429,0.455506722,no hit
SRPRA,P08240,Signal recognition particle receptor subunit alpha,PA,cytosol,0.170621484,18.61229404,0.459912639,no hit
ERAP1,Q9NZ08,Endoplasmic reticulum aminopeptidase 1,PA,cytosol,0.2577078,21.93540808,0.469125304,no hit
HDAC2,Q92769,Histone deacetylase 2,PA,cytosol,-0.13478792,19.62953085,0.476567387,no hit
GTF2I,P78347,General transcription factor II-I,PA,cytosol,0.123348646,21.07359658,0.486574075,no hit
CALU,O43852,Calumenin,PA,cytosol,0.291364384,21.08258581,0.505832157,no hit
PLOD2,O00469,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",PA,cytosol,-0.142338757,21.21360495,0.50893752,no hit
PAF1,Q8N7H5,RNA polymerase II-associated factor 1 homolog,PA,cytosol,-0.119616794,18.88672057,0.528666509,no hit
RCN1,Q15293,Reticulocalbin-1,PA,cytosol,0.260535017,22.17565805,0.53960024,no hit
NELFCD,Q8IXH7,Negative elongation factor C/D,PA,cytosol,-0.108510422,18.8409678,0.548397302,no hit
AK2,P54819,"Adenylate kinase 2, mitochondrial",PA,cytosol,0.173601463,22.49132847,0.56999425,no hit
MEPCE,Q7L2J0,7SK snRNA methylphosphate capping enzyme,PA,cytosol,-0.12865845,21.16473481,0.577771404,no hit
FKBP9,O95302,Peptidyl-prolyl cis-trans isomerase FKBP9,PA,cytosol,0.174298324,21.14854504,0.600755028,no hit
DNASE2,O00115,Deoxyribonuclease-2-alpha,PA,cytosol,-0.264091388,17.46382766,0.64845956,no hit
TCOF1,Q13428,Treacle protein,PA,cytosol,0.165452509,19.58886668,0.659322965,no hit
MANBA,O00462,Beta-mannosidase,PA,cytosol,0.118610935,19.7895076,0.663212878,no hit
PPIB,P23284,Peptidyl-prolyl cis-trans isomerase B,PA,cytosol,-0.141466945,23.48866939,0.665749015,no hit
SET,Q01105,Protein SET,PA,cytosol,0.242615836,22.22637745,0.693415962,no hit
FKBP10,Q96AY3,Peptidyl-prolyl cis-trans isomerase FKBP10,PA,cytosol,0.144961231,21.68106959,0.695115694,no hit
SCPEP1,Q9HB40,Retinoid-inducible serine carboxypeptidase,PA,cytosol,-0.135539553,19.10871914,0.712138636,no hit
ERCC5,P28715,DNA excision repair protein ERCC-5,PA,cytosol,-0.076610055,17.48031931,0.714523999,no hit
CTSC,P53634,Dipeptidyl peptidase 1,PA,cytosol,0.083486699,21.21099296,0.719114236,no hit
MYDGF,Q969H8,Myeloid-derived growth factor,PA,cytosol,0.154060832,20.04227991,0.756394619,no hit
FKBP8,Q14318,Peptidyl-prolyl cis-trans isomerase FKBP8,PA,cytosol,0.07696082,19.02324921,0.777743372,no hit
TPP1,O14773,Tripeptidyl-peptidase 1,PA,cytosol,-0.078013001,19.30937916,0.782866285,no hit
PDIA3,P30101,Protein disulfide-isomerase A3,PA,cytosol,0.108032266,23.81723603,0.783016874,no hit
P4HA2,O15460,Prolyl 4-hydroxylase subunit alpha-2,PA,cytosol,0.06135834,21.57515529,0.798269508,no hit
GLB1,P16278,Beta-galactosidase,PA,cytosol,0.063267779,19.61552025,0.810655783,no hit
CBX1,P83916,Chromobox protein homolog 1,PA,cytosol,-0.074236575,19.6591754,0.824232163,no hit
CDK9,P50750,Cyclin-dependent kinase 9,PA,cytosol,-0.035922575,20.11654379,0.826250483,no hit
HYOU1,Q9Y4L1,Hypoxia up-regulated protein 1,PA,cytosol,-0.046667099,23.62398885,0.834015576,no hit
ERO1A,Q96HE7,ERO1-like protein alpha,PA,cytosol,0.072510246,22.65086048,0.836177673,no hit
LGALS3BP,Q08380,Galectin-3-binding protein,PA,cytosol,0.068443719,19.48534254,0.838086213,no hit
PDIA4,P13667,Protein disulfide-isomerase A4,PA,cytosol,-0.032024762,22.86866884,0.903706797,no hit
TXNDC12,O95881,Thioredoxin domain-containing protein 12,PA,cytosol,-0.02798439,23.05837325,0.910708417,no hit
GLA,P06280,Alpha-galactosidase A,PA,cytosol,-0.036212045,19.13218296,0.934304777,no hit
NAGLU,P54802,Alpha-N-acetylglucosaminidase,PA,cytosol,0.008996212,18.97836489,0.96183503,no hit
NASP,P49321,Nuclear autoantigenic sperm protein,PA,cytosol,0.005375984,23.61748357,0.985610682,no hit
GANAB,Q14697,Neutral alpha-glucosidase AB,PA,cytosol,-0.002420859,24.84599086,0.989411922,no hit
