Gene,Protein.ID,Protein.Description,logFC,AveExpr,comparison.label,sample,pvalue,hit_annotation
RRM2,P31350,Ribonucleoside-diphosphate reductase subunit M2,-1.614362209,21.78965436,PE_UV vs PE_NoUV,cytosole,8.38E-11,hit
RPL36,Q9Y3U8,60S ribosomal protein L36,-1.903138224,22.66096151,PE_UV vs PE_NoUV,cytosole,8.40E-11,hit
HSPB1,P04792,Heat shock protein beta-1,-1.783104971,23.36768841,PE_UV vs PE_NoUV,cytosole,8.45E-11,hit
IDH1,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic,-1.692001097,24.06662287,PE_UV vs PE_NoUV,cytosole,8.45E-11,hit
RPS6KA1,Q15418,Ribosomal protein S6 kinase alpha-1,-1.636841376,20.93102697,PE_UV vs PE_NoUV,cytosole,8.62E-11,hit
BRAT1,Q6PJG6,BRCA1-associated ATM activator 1,-1.303036875,18.91906751,PE_UV vs PE_NoUV,cytosole,8.86E-11,hit
ARAF,P10398,Serine/threonine-protein kinase A-Raf,-1.671407048,19.97188135,PE_UV vs PE_NoUV,cytosole,8.97E-11,hit
ABCF2,Q9UG63,ATP-binding cassette sub-family F member 2,-1.34625089,21.21155763,PE_UV vs PE_NoUV,cytosole,9.08E-11,hit
RPL36A,P83881,60S ribosomal protein L36a,-1.909740469,22.05501351,PE_UV vs PE_NoUV,cytosole,9.10E-11,hit
GLRX3,O76003,Glutaredoxin-3,-1.699445523,22.74434532,PE_UV vs PE_NoUV,cytosole,9.23E-11,hit
XRCC6,P12956,X-ray repair cross-complementing protein 6,-1.230621097,23.90415058,PE_UV vs PE_NoUV,cytosole,9.34E-11,hit
HMGB2,P26583,High mobility group protein B2,-3.254878347,20.80028449,PE_UV vs PE_NoUV,cytosole,9.34E-11,hit
PSMD5,Q16401,26S proteasome non-ATPase regulatory subunit 5,-1.370742033,21.97691093,PE_UV vs PE_NoUV,cytosole,9.38E-11,hit
TPT1,P13693,Translationally-controlled tumor protein,-1.717908449,22.94401974,PE_UV vs PE_NoUV,cytosole,9.52E-11,hit
TBCB,Q99426,Tubulin-folding cofactor B,-1.833565005,21.29991688,PE_UV vs PE_NoUV,cytosole,9.61E-11,hit
RPLP0,P05388,60S acidic ribosomal protein P0,-1.574779238,23.53149718,PE_UV vs PE_NoUV,cytosole,9.73E-11,hit
NAA50,Q9GZZ1,N-alpha-acetyltransferase 50,-1.632637569,21.28008343,PE_UV vs PE_NoUV,cytosole,9.79E-11,hit
GDI1,P31150,Rab GDP dissociation inhibitor alpha,-1.495360755,21.22524807,PE_UV vs PE_NoUV,cytosole,9.84E-11,hit
FSCN1,Q16658,Fascin,-2.169741553,24.15639172,PE_UV vs PE_NoUV,cytosole,1.03E-10,hit
CDK4,P11802,Cyclin-dependent kinase 4,-1.627628962,20.57873206,PE_UV vs PE_NoUV,cytosole,1.03E-10,hit
MAGED2,Q9UNF1,Melanoma-associated antigen D2,-1.391160245,22.54014676,PE_UV vs PE_NoUV,cytosole,1.03E-10,hit
XRCC5,P13010,X-ray repair cross-complementing protein 5,-1.227133617,24.36896205,PE_UV vs PE_NoUV,cytosole,1.04E-10,hit
PMM2,O15305,Phosphomannomutase 2,-1.814539362,22.83778413,PE_UV vs PE_NoUV,cytosole,1.05E-10,hit
CDC37,Q16543,Hsp90 co-chaperone Cdc37,-1.421170378,23.88351381,PE_UV vs PE_NoUV,cytosole,1.07E-10,hit
KARS1,Q15046,Lysine--tRNA ligase,-1.65132376,24.35379786,PE_UV vs PE_NoUV,cytosole,1.07E-10,hit
CFAP20,Q9Y6A4,Cilia- and flagella-associated protein 20,-1.502884851,18.83884564,PE_UV vs PE_NoUV,cytosole,1.09E-10,hit
HNRNPA1,P09651,Heterogeneous nuclear ribonucleoprotein A1,-1.483939839,22.72575237,PE_UV vs PE_NoUV,cytosole,1.10E-10,hit
MAP7,Q14244,Ensconsin,-2.334139949,20.99332593,PE_UV vs PE_NoUV,cytosole,1.11E-10,hit
PPIA,P62937,Peptidyl-prolyl cis-trans isomerase A,-1.898259101,24.57771058,PE_UV vs PE_NoUV,cytosole,1.14E-10,hit
RPS20,P60866,40S ribosomal protein S20,-1.692523999,22.90349524,PE_UV vs PE_NoUV,cytosole,1.17E-10,hit
GAMT,Q14353,Guanidinoacetate N-methyltransferase,-1.502886915,20.50233024,PE_UV vs PE_NoUV,cytosole,1.21E-10,hit
IL18,Q14116,Interleukin-18,-1.819861906,21.37987846,PE_UV vs PE_NoUV,cytosole,1.22E-10,hit
EIF2B3,Q9NR50,Translation initiation factor eIF-2B subunit gamma,-1.597361185,19.64571757,PE_UV vs PE_NoUV,cytosole,1.26E-10,hit
MAP2K1,Q02750,Dual specificity mitogen-activated protein kinase kinase 1,-1.792502401,20.34568753,PE_UV vs PE_NoUV,cytosole,1.28E-10,hit
DARS1,P14868,"Aspartate--tRNA ligase, cytoplasmic",-1.381276884,23.05457048,PE_UV vs PE_NoUV,cytosole,1.28E-10,hit
EIF3G,O75821,Eukaryotic translation initiation factor 3 subunit G,-2.174915115,22.50996824,PE_UV vs PE_NoUV,cytosole,1.28E-10,hit
TRIM25,Q14258,E3 ubiquitin/ISG15 ligase TRIM25,-1.840500532,21.79727731,PE_UV vs PE_NoUV,cytosole,1.31E-10,hit
BTF3,P20290,Transcription factor BTF3,-1.379017057,20.19092466,PE_UV vs PE_NoUV,cytosole,1.31E-10,hit
MRTO4,Q9UKD2,mRNA turnover protein 4 homolog,-1.693053445,19.48293549,PE_UV vs PE_NoUV,cytosole,1.32E-10,hit
VPS35,Q96QK1,Vacuolar protein sorting-associated protein 35,-1.729450027,21.86775007,PE_UV vs PE_NoUV,cytosole,1.37E-10,hit
GSDME,O60443,Gasdermin-E,-1.809548646,20.73608724,PE_UV vs PE_NoUV,cytosole,1.38E-10,hit
MAPK1,P28482,Mitogen-activated protein kinase 1,-1.65566621,22.54279948,PE_UV vs PE_NoUV,cytosole,1.38E-10,hit
PRKAR1A,P10644,cAMP-dependent protein kinase type I-alpha regulatory subunit,-1.590893266,23.7916123,PE_UV vs PE_NoUV,cytosole,1.39E-10,hit
ADRM1,Q16186,Proteasomal ubiquitin receptor ADRM1,-1.484488381,19.80714765,PE_UV vs PE_NoUV,cytosole,1.40E-10,hit
LRRFIP1,Q32MZ4,Leucine-rich repeat flightless-interacting protein 1,-2.432278833,20.25117827,PE_UV vs PE_NoUV,cytosole,1.44E-10,hit
RAB11B,Q15907,Ras-related protein Rab-11B,-1.461957197,20.21309533,PE_UV vs PE_NoUV,cytosole,1.45E-10,hit
COPS8,Q99627,COP9 signalosome complex subunit 8,-1.270030217,20.50171008,PE_UV vs PE_NoUV,cytosole,1.50E-10,hit
RPL38,P63173,60S ribosomal protein L38,-2.818555286,20.92862185,PE_UV vs PE_NoUV,cytosole,1.54E-10,hit
FLNA,P21333,Filamin-A,-1.668733812,25.21342285,PE_UV vs PE_NoUV,cytosole,1.55E-10,hit
SPAG5,Q96R06,Sperm-associated antigen 5,-1.429563933,19.49192576,PE_UV vs PE_NoUV,cytosole,1.56E-10,hit
CAPG,P40121,Macrophage-capping protein,-1.797177882,21.993522,PE_UV vs PE_NoUV,cytosole,1.57E-10,hit
ATXN2L,Q8WWM7,Ataxin-2-like protein,-1.735725731,19.76289151,PE_UV vs PE_NoUV,cytosole,1.60E-10,hit
PEPD,P12955,Xaa-Pro dipeptidase,-1.385141163,21.9065473,PE_UV vs PE_NoUV,cytosole,1.64E-10,hit
UBE2O,Q9C0C9,(E3-independent) E2 ubiquitin-conjugating enzyme,-1.416849131,22.4702651,PE_UV vs PE_NoUV,cytosole,1.70E-10,hit
NME2,P22392,Nucleoside diphosphate kinase B,-2.337884566,24.03340207,PE_UV vs PE_NoUV,cytosole,1.71E-10,hit
CIAPIN1,Q6FI81,Anamorsin,-1.8347837,21.12329769,PE_UV vs PE_NoUV,cytosole,1.77E-10,hit
TRMT1,Q9NXH9,tRNA (guanine(26)-N(2))-dimethyltransferase,-1.156896101,22.19414677,PE_UV vs PE_NoUV,cytosole,1.78E-10,hit
MON2,Q7Z3U7,Protein MON2 homolog,-1.39250703,18.63753393,PE_UV vs PE_NoUV,cytosole,1.78E-10,hit
NANS,Q9NR45,Sialic acid synthase,-1.599570968,22.32167608,PE_UV vs PE_NoUV,cytosole,1.80E-10,hit
PDLIM5,Q96HC4,PDZ and LIM domain protein 5,-1.531342791,19.66528935,PE_UV vs PE_NoUV,cytosole,1.83E-10,hit
ALDH9A1,P49189,4-trimethylaminobutyraldehyde dehydrogenase,-1.516239132,22.9535188,PE_UV vs PE_NoUV,cytosole,1.96E-10,hit
DTYMK,P23919,Thymidylate kinase,-1.618668414,21.84074735,PE_UV vs PE_NoUV,cytosole,1.97E-10,hit
HERC4,Q5GLZ8,Probable E3 ubiquitin-protein ligase HERC4,-1.618760777,21.52521322,PE_UV vs PE_NoUV,cytosole,1.98E-10,hit
MTR,Q99707,Methionine synthase,-1.365440536,18.70687849,PE_UV vs PE_NoUV,cytosole,1.98E-10,hit
GART,P22102,Trifunctional purine biosynthetic protein adenosine-3,-1.841904931,23.99116124,PE_UV vs PE_NoUV,cytosole,1.99E-10,hit
PAK2,Q13177,Serine/threonine-protein kinase PAK 2,-1.662588802,21.15969236,PE_UV vs PE_NoUV,cytosole,2.06E-10,hit
EIF3C,Q99613,Eukaryotic translation initiation factor 3 subunit C,-1.379558978,24.20572685,PE_UV vs PE_NoUV,cytosole,2.07E-10,hit
MAPKAPK3,Q16644,MAP kinase-activated protein kinase 3,-1.674816931,20.87372129,PE_UV vs PE_NoUV,cytosole,2.07E-10,hit
CRKL,P46109,Crk-like protein,-1.519525553,18.84939195,PE_UV vs PE_NoUV,cytosole,2.09E-10,hit
AP2M1,Q96CW1,AP-2 complex subunit mu,-1.288912896,19.14424188,PE_UV vs PE_NoUV,cytosole,2.12E-10,hit
FXR1,P51114,RNA-binding protein FXR1,-1.336141731,19.5885831,PE_UV vs PE_NoUV,cytosole,2.14E-10,hit
HSPH1,Q92598,Heat shock protein 105 kDa,-1.464390743,24.628934,PE_UV vs PE_NoUV,cytosole,2.15E-10,hit
CCT4,P50991,T-complex protein 1 subunit delta,-1.885402045,24.15845114,PE_UV vs PE_NoUV,cytosole,2.15E-10,hit
PCYT2,Q99447,Ethanolamine-phosphate cytidylyltransferase,-1.665890407,19.01133532,PE_UV vs PE_NoUV,cytosole,2.15E-10,hit
BOLA2B,Q9H3K6,BolA-like protein 2,-1.786063719,21.07192826,PE_UV vs PE_NoUV,cytosole,2.16E-10,hit
AAK1,Q2M2I8,AP2-associated protein kinase 1,-1.494356209,17.43178611,PE_UV vs PE_NoUV,cytosole,2.16E-10,hit
HK2,P52789,Hexokinase-2,-1.21948147,22.74503825,PE_UV vs PE_NoUV,cytosole,2.17E-10,hit
HSP90AB1,P08238,Heat shock protein HSP 90-beta,-1.563451162,26.918152,PE_UV vs PE_NoUV,cytosole,2.21E-10,hit
XPO5,Q9HAV4,Exportin-5,-1.374114542,23.18789065,PE_UV vs PE_NoUV,cytosole,2.23E-10,hit
BCCIP,Q9P287,BRCA2 and CDKN1A-interacting protein,-1.295083905,20.96961248,PE_UV vs PE_NoUV,cytosole,2.26E-10,hit
ELP3,Q9H9T3,Elongator complex protein 3,-1.599545243,19.93194061,PE_UV vs PE_NoUV,cytosole,2.28E-10,hit
STIP1,P31948,Stress-induced-phosphoprotein 1,-1.602749658,24.5307866,PE_UV vs PE_NoUV,cytosole,2.32E-10,hit
PLIN3,O60664,Perilipin-3,-1.868902138,22.37318724,PE_UV vs PE_NoUV,cytosole,2.36E-10,hit
PAFAH1B3,Q15102,Platelet-activating factor acetylhydrolase IB subunit alpha1,-1.50969852,20.81550345,PE_UV vs PE_NoUV,cytosole,2.49E-10,hit
PRPF4,O43172,U4/U6 small nuclear ribonucleoprotein Prp4,-1.13956269,17.95309714,PE_UV vs PE_NoUV,cytosole,2.55E-10,hit
GARS1,P41250,Glycine--tRNA ligase,-1.769910461,24.05563329,PE_UV vs PE_NoUV,cytosole,2.59E-10,hit
TXNDC17,Q9BRA2,Thioredoxin domain-containing protein 17,-1.488281139,19.28562524,PE_UV vs PE_NoUV,cytosole,2.68E-10,hit
RCC2,Q9P258,Protein RCC2,-1.659887122,22.05232516,PE_UV vs PE_NoUV,cytosole,2.69E-10,hit
CAPN2,P17655,Calpain-2 catalytic subunit,-1.607687718,22.66871472,PE_UV vs PE_NoUV,cytosole,2.71E-10,hit
SEC23A,Q15436,Protein transport protein Sec23A,-1.543498787,20.86722785,PE_UV vs PE_NoUV,cytosole,2.76E-10,hit
STAMBP,O95630,STAM-binding protein,-1.363238515,18.06425583,PE_UV vs PE_NoUV,cytosole,2.80E-10,hit
ABRAXAS2,Q15018,BRISC complex subunit Abraxas 2,-1.647472864,18.67645921,PE_UV vs PE_NoUV,cytosole,2.84E-10,hit
TXLNG,Q9NUQ3,Gamma-taxilin,-1.570305771,20.01767582,PE_UV vs PE_NoUV,cytosole,2.87E-10,hit
GPX4,P36969,Phospholipid hydroperoxide glutathione peroxidase,-1.481377401,19.16970162,PE_UV vs PE_NoUV,cytosole,2.89E-10,hit
NUDT1,P36639,Oxidized purine nucleoside triphosphate hydrolase,-1.794074775,20.78208464,PE_UV vs PE_NoUV,cytosole,2.96E-10,hit
EIF4G1,Q04637,Eukaryotic translation initiation factor 4 gamma 1,-1.346371936,24.33632205,PE_UV vs PE_NoUV,cytosole,3.17E-10,hit
APIP,Q96GX9,Methylthioribulose-1-phosphate dehydratase,-1.319440439,17.91227976,PE_UV vs PE_NoUV,cytosole,3.18E-10,hit
RPL3,P39023,60S ribosomal protein L3,-1.631520708,25.32031697,PE_UV vs PE_NoUV,cytosole,3.22E-10,hit
DCTN1,Q14203,Dynactin subunit 1,-1.773492165,19.86053616,PE_UV vs PE_NoUV,cytosole,3.24E-10,hit
CCT5,P48643,T-complex protein 1 subunit epsilon,-1.95838803,24.55239959,PE_UV vs PE_NoUV,cytosole,3.26E-10,hit
CHEK2,O96017,Serine/threonine-protein kinase Chk2,-1.232354164,20.53513808,PE_UV vs PE_NoUV,cytosole,3.27E-10,hit
GALE,Q14376,UDP-glucose 4-epimerase,-1.794960276,19.83036698,PE_UV vs PE_NoUV,cytosole,3.27E-10,hit
KIF2A,O00139,Kinesin-like protein KIF2A,-1.215921081,20.25039762,PE_UV vs PE_NoUV,cytosole,3.34E-10,hit
UBE2D3,P61077,Ubiquitin-conjugating enzyme E2 D3,-1.680431928,20.22437028,PE_UV vs PE_NoUV,cytosole,3.37E-10,hit
METTL26,Q96S19,Methyltransferase-like 26,-1.414491483,16.98904826,PE_UV vs PE_NoUV,cytosole,3.39E-10,hit
TYMS,P04818,Thymidylate synthase,-1.810974687,21.05660767,PE_UV vs PE_NoUV,cytosole,3.40E-10,hit
RAB7A,P51149,Ras-related protein Rab-7a,-1.11357811,20.50366516,PE_UV vs PE_NoUV,cytosole,3.43E-10,hit
ROCK2,O75116,Rho-associated protein kinase 2,-1.489170237,20.27422394,PE_UV vs PE_NoUV,cytosole,3.50E-10,hit
RPS3,P23396,40S ribosomal protein S3,-1.524873912,24.88077255,PE_UV vs PE_NoUV,cytosole,3.52E-10,hit
FARSA,Q9Y285,Phenylalanine--tRNA ligase alpha subunit,-1.634959755,21.24661852,PE_UV vs PE_NoUV,cytosole,3.56E-10,hit
RPL37,P61927,60S ribosomal protein L37,-1.769590218,22.34385757,PE_UV vs PE_NoUV,cytosole,3.61E-10,hit
RUVBL2,Q9Y230,RuvB-like 2,-1.41026588,22.79261582,PE_UV vs PE_NoUV,cytosole,3.64E-10,hit
SUPT5H,O00267,Transcription elongation factor SPT5,-1.236631347,21.13904178,PE_UV vs PE_NoUV,cytosole,3.66E-10,hit
ME1,P48163,NADP-dependent malic enzyme,-1.470929536,20.47947946,PE_UV vs PE_NoUV,cytosole,3.84E-10,hit
EEF1E1,O43324,Eukaryotic translation elongation factor 1 epsilon-1,-1.952618462,19.75605797,PE_UV vs PE_NoUV,cytosole,3.85E-10,hit
NT5DC1,Q5TFE4,5'-nucleotidase domain-containing protein 1,-1.72034129,23.14497089,PE_UV vs PE_NoUV,cytosole,3.89E-10,hit
PLA2G4A,P47712,Cytosolic phospholipase A2,-1.473272828,22.79940737,PE_UV vs PE_NoUV,cytosole,3.90E-10,hit
BLMH,Q13867,Bleomycin hydrolase,-1.524911366,23.97621809,PE_UV vs PE_NoUV,cytosole,3.99E-10,hit
IDE,P14735,Insulin-degrading enzyme,-1.288754164,23.54133659,PE_UV vs PE_NoUV,cytosole,4.00E-10,hit
VCPIP1,Q96JH7,Deubiquitinating protein VCPIP1,-1.497497468,19.28665304,PE_UV vs PE_NoUV,cytosole,4.02E-10,hit
EIF5B,O60841,Eukaryotic translation initiation factor 5B,-1.782598411,23.12724,PE_UV vs PE_NoUV,cytosole,4.04E-10,hit
TRIP13,Q15645,Pachytene checkpoint protein 2 homolog,-1.891759832,23.13436267,PE_UV vs PE_NoUV,cytosole,4.11E-10,hit
LUC7L2,Q9Y383,Putative RNA-binding protein Luc7-like 2,-1.38385236,22.26283993,PE_UV vs PE_NoUV,cytosole,4.31E-10,hit
USO1,O60763,General vesicular transport factor p115,-1.116982084,22.38359064,PE_UV vs PE_NoUV,cytosole,4.32E-10,hit
GMDS,O60547,"GDP-mannose 4,6 dehydratase",-1.463221548,21.62556684,PE_UV vs PE_NoUV,cytosole,4.34E-10,hit
DDX6,P26196,Probable ATP-dependent RNA helicase DDX6,-1.14679444,22.53790785,PE_UV vs PE_NoUV,cytosole,4.37E-10,hit
PGLS,O95336,6-phosphogluconolactonase,-1.330982785,21.61685014,PE_UV vs PE_NoUV,cytosole,4.42E-10,hit
RPS2,P15880,40S ribosomal protein S2,-1.801191728,24.1688498,PE_UV vs PE_NoUV,cytosole,4.42E-10,hit
RPL7A,P62424,60S ribosomal protein L7a,-2.144000544,23.82421625,PE_UV vs PE_NoUV,cytosole,4.42E-10,hit
GRHPR,Q9UBQ7,Glyoxylate reductase/hydroxypyruvate reductase,-1.452885382,20.66021607,PE_UV vs PE_NoUV,cytosole,4.61E-10,hit
SMC4,Q9NTJ3,Structural maintenance of chromosomes protein 4,-1.608343916,22.12247438,PE_UV vs PE_NoUV,cytosole,4.65E-10,hit
CLIC1,O00299,Chloride intracellular channel protein 1,-1.830568477,23.70661319,PE_UV vs PE_NoUV,cytosole,4.65E-10,hit
LXN,Q9BS40,Latexin,-1.700782443,20.26061169,PE_UV vs PE_NoUV,cytosole,4.71E-10,hit
HSPA14,Q0VDF9,Heat shock 70 kDa protein 14,-1.861600579,19.94608949,PE_UV vs PE_NoUV,cytosole,4.84E-10,hit
APEH,P13798,Acylamino-acid-releasing enzyme,-1.679378225,22.44022862,PE_UV vs PE_NoUV,cytosole,4.84E-10,hit
PPP6C,O00743,Serine/threonine-protein phosphatase 6 catalytic subunit,-1.443110372,21.47153577,PE_UV vs PE_NoUV,cytosole,4.88E-10,hit
FPGT,O14772,Fucose-1-phosphate guanylyltransferase,-1.43694146,18.50939581,PE_UV vs PE_NoUV,cytosole,4.89E-10,hit
UFC1,Q9Y3C8,Ubiquitin-fold modifier-conjugating enzyme 1,-1.463154404,20.28181166,PE_UV vs PE_NoUV,cytosole,5.06E-10,hit
OTULIN,Q96BN8,Ubiquitin thioesterase otulin,-1.683400347,21.63341664,PE_UV vs PE_NoUV,cytosole,5.11E-10,hit
THUMPD3,Q9BV44,tRNA (guanine(6)-N2)-methyltransferase THUMP3,-1.782671678,19.20019154,PE_UV vs PE_NoUV,cytosole,5.16E-10,hit
CBFB,Q13951,Core-binding factor subunit beta,-1.363018674,18.79565979,PE_UV vs PE_NoUV,cytosole,5.21E-10,hit
ANXA3,P12429,Annexin A3,-1.635754149,22.08183911,PE_UV vs PE_NoUV,cytosole,5.30E-10,hit
MAPKAPK2,P49137,MAP kinase-activated protein kinase 2,-1.234563694,17.64384212,PE_UV vs PE_NoUV,cytosole,5.31E-10,hit
TIGAR,Q9NQ88,"Fructose-2,6-bisphosphatase TIGAR",-1.737155036,20.11968724,PE_UV vs PE_NoUV,cytosole,5.38E-10,hit
XPNPEP1,Q9NQW7,Xaa-Pro aminopeptidase 1,-1.328810955,21.56413989,PE_UV vs PE_NoUV,cytosole,5.41E-10,hit
RAB5C,P51148,Ras-related protein Rab-5C,-1.715513201,20.92661792,PE_UV vs PE_NoUV,cytosole,5.44E-10,hit
HSP90AA1,P07900,Heat shock protein HSP 90-alpha,-1.391928767,25.81093932,PE_UV vs PE_NoUV,cytosole,5.45E-10,hit
OLA1,Q9NTK5,Obg-like ATPase 1,-1.963346441,21.87609126,PE_UV vs PE_NoUV,cytosole,5.45E-10,hit
PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,-1.407791582,22.59095341,PE_UV vs PE_NoUV,cytosole,5.46E-10,hit
NUP93,Q8N1F7,Nuclear pore complex protein Nup93,-1.372983287,21.22210231,PE_UV vs PE_NoUV,cytosole,5.48E-10,hit
SORD,Q00796,Sorbitol dehydrogenase,-1.984186852,22.54425395,PE_UV vs PE_NoUV,cytosole,5.54E-10,hit
XPOT,O43592,Exportin-T,-1.558069196,22.81468424,PE_UV vs PE_NoUV,cytosole,5.57E-10,hit
PYCR3,Q53H96,Pyrroline-5-carboxylate reductase 3,-1.662078539,19.07494019,PE_UV vs PE_NoUV,cytosole,5.59E-10,hit
NARS1,O43776,"Asparagine--tRNA ligase, cytoplasmic",-1.70643576,23.69270645,PE_UV vs PE_NoUV,cytosole,5.60E-10,hit
COPA,P53621,Coatomer subunit alpha,-1.269039916,23.11109514,PE_UV vs PE_NoUV,cytosole,5.74E-10,hit
AACS,Q86V21,Acetoacetyl-CoA synthetase,-1.656295172,20.37889828,PE_UV vs PE_NoUV,cytosole,5.87E-10,hit
CUL3,Q13618,Cullin-3,-1.180451683,20.74208374,PE_UV vs PE_NoUV,cytosole,5.88E-10,hit
CTH,P32929,Cystathionine gamma-lyase,-1.704407189,21.47069389,PE_UV vs PE_NoUV,cytosole,5.97E-10,hit
DDT,P30046,D-dopachrome decarboxylase,-1.783092088,23.37889235,PE_UV vs PE_NoUV,cytosole,6.04E-10,hit
CMBL,Q96DG6,Carboxymethylenebutenolidase homolog,-1.995454861,23.58730552,PE_UV vs PE_NoUV,cytosole,6.07E-10,hit
MALT1,Q9UDY8,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,-1.494974499,20.11891411,PE_UV vs PE_NoUV,cytosole,6.11E-10,hit
MAP2K6,P52564,Dual specificity mitogen-activated protein kinase kinase 6,-1.657208617,20.88343796,PE_UV vs PE_NoUV,cytosole,6.15E-10,hit
CAST,P20810,Calpastatin,-2.202684375,18.85703055,PE_UV vs PE_NoUV,cytosole,6.20E-10,hit
PPP2R5E,Q16537,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,-1.256487306,19.10389679,PE_UV vs PE_NoUV,cytosole,6.26E-10,hit
PRPS2,P11908,Ribose-phosphate pyrophosphokinase 2,-1.855428244,20.69230031,PE_UV vs PE_NoUV,cytosole,6.28E-10,hit
WNK1,Q9H4A3,Serine/threonine-protein kinase WNK1,-1.303366656,21.19161137,PE_UV vs PE_NoUV,cytosole,6.58E-10,hit
HMBS,P08397,Porphobilinogen deaminase,-1.315092895,20.51192848,PE_UV vs PE_NoUV,cytosole,6.63E-10,hit
WDR4,P57081,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4,-1.340650964,21.47059438,PE_UV vs PE_NoUV,cytosole,6.71E-10,hit
COPG1,Q9Y678,Coatomer subunit gamma-1,-1.125691786,22.81294377,PE_UV vs PE_NoUV,cytosole,6.91E-10,hit
FERMT2,Q96AC1,Fermitin family homolog 2,-1.455609855,20.31418604,PE_UV vs PE_NoUV,cytosole,6.92E-10,hit
NUB1,Q9Y5A7,NEDD8 ultimate buster 1,-1.339750407,17.46722213,PE_UV vs PE_NoUV,cytosole,6.94E-10,hit
PIN1,Q13526,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,-2.062604076,18.05584462,PE_UV vs PE_NoUV,cytosole,6.95E-10,hit
RPL35A,P18077,60S ribosomal protein L35a,-1.969875831,23.58387187,PE_UV vs PE_NoUV,cytosole,7.30E-10,hit
TBC1D15,Q8TC07,TBC1 domain family member 15,-1.704595593,21.63550246,PE_UV vs PE_NoUV,cytosole,7.38E-10,hit
NIBAN1,Q9BZQ8,Protein Niban 1,-1.616123281,19.34684903,PE_UV vs PE_NoUV,cytosole,7.54E-10,hit
RTCA,O00442,RNA 3'-terminal phosphate cyclase,-1.63963077,19.00345052,PE_UV vs PE_NoUV,cytosole,7.57E-10,hit
HINT1,P49773,Adenosine 5'-monophosphoramidase HINT1,-2.036273219,20.72618101,PE_UV vs PE_NoUV,cytosole,7.65E-10,hit
RPL18A,Q02543,60S ribosomal protein L18a,-1.512579427,22.76942485,PE_UV vs PE_NoUV,cytosole,7.67E-10,hit
VPS29,Q9UBQ0,Vacuolar protein sorting-associated protein 29,-1.435572991,22.14512831,PE_UV vs PE_NoUV,cytosole,7.81E-10,hit
PGAM1,P18669,Phosphoglycerate mutase 1,-1.704801603,24.95670418,PE_UV vs PE_NoUV,cytosole,7.85E-10,hit
APRT,P07741,Adenine phosphoribosyltransferase,-1.724367729,22.76323934,PE_UV vs PE_NoUV,cytosole,7.91E-10,hit
RPA1,P27694,Replication protein A 70 kDa DNA-binding subunit,-1.113026367,22.43051748,PE_UV vs PE_NoUV,cytosole,7.92E-10,hit
USP11,P51784,Ubiquitin carboxyl-terminal hydrolase 11,-1.108054611,19.72407271,PE_UV vs PE_NoUV,cytosole,7.99E-10,hit
ARHGAP1,Q07960,Rho GTPase-activating protein 1,-1.308395954,21.00515571,PE_UV vs PE_NoUV,cytosole,8.00E-10,hit
SKP1,P63208,S-phase kinase-associated protein 1,-1.451746461,20.99410053,PE_UV vs PE_NoUV,cytosole,8.04E-10,hit
SMN2,Q16637,Survival motor neuron protein,-1.558970847,19.35459127,PE_UV vs PE_NoUV,cytosole,8.52E-10,hit
CUTC,Q9NTM9,Copper homeostasis protein cutC homolog,-1.55332064,18.81332598,PE_UV vs PE_NoUV,cytosole,8.71E-10,hit
ILK,Q13418,Integrin-linked protein kinase,-1.284242337,19.57363122,PE_UV vs PE_NoUV,cytosole,8.75E-10,hit
EIF2B4,Q9UI10,Translation initiation factor eIF-2B subunit delta,-1.14676205,18.51622064,PE_UV vs PE_NoUV,cytosole,8.87E-10,hit
CBS,P35520,Cystathionine beta-synthase,-1.739518306,22.1508215,PE_UV vs PE_NoUV,cytosole,8.90E-10,hit
NRDC,O43847,Nardilysin,-1.398302805,23.66047249,PE_UV vs PE_NoUV,cytosole,8.93E-10,hit
MYG1,Q9HB07,MYG1 exonuclease,-1.245986262,22.02636447,PE_UV vs PE_NoUV,cytosole,9.10E-10,hit
PPP2R1A,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,-1.223980259,23.79351726,PE_UV vs PE_NoUV,cytosole,9.17E-10,hit
MVD,P53602,Diphosphomevalonate decarboxylase,-1.505697522,19.32464563,PE_UV vs PE_NoUV,cytosole,9.32E-10,hit
LANCL1,O43813,Glutathione S-transferase LANCL1,-1.658292004,20.825581,PE_UV vs PE_NoUV,cytosole,9.38E-10,hit
ANKZF1,Q9H8Y5,Ankyrin repeat and zinc finger domain-containing protein 1,-1.616262424,16.56490769,PE_UV vs PE_NoUV,cytosole,9.44E-10,hit
TK1,P04183,"Thymidine kinase, cytosolic",-1.773805719,21.57999288,PE_UV vs PE_NoUV,cytosole,9.45E-10,hit
GEMIN5,Q8TEQ6,Gem-associated protein 5,-1.216494167,21.45551716,PE_UV vs PE_NoUV,cytosole,9.54E-10,hit
