gene_name,sample,comparison,AveExpr,logFC,pvalue,fdr,hit_annotation
PMPCB,THP1,Spa_UV - Sph_UV,23.11759098,0.317829149,0.135544515,0.878916739,no hit
GSS,THP1,Spa_UV - Sph_UV,22.92011823,-0.316837014,0.136997794,0.878916739,no hit
DDX18,THP1,Spa_UV - Sph_UV,23.43640063,0.373756788,0.137128991,0.878916739,no hit
RAN,THP1,Spa_UV - Sph_UV,24.63754719,-0.28599749,0.137823091,0.878916739,no hit
TOMM70,THP1,Spa_UV - Sph_UV,22.81969867,0.760203995,0.138156111,0.878916739,no hit
DAZAP1,THP1,Spa_UV - Sph_UV,23.2099949,-0.62645023,0.13928392,0.878916739,no hit
B4DLN1|MRPL12,THP1,Spa_UV - Sph_UV,22.2561841,0.401633226,0.139440148,0.878916739,no hit
THRAP3,THP1,Spa_UV - Sph_UV,24.14845098,-0.531752475,0.140461693,0.878916739,no hit
RPS14,THP1,Spa_UV - Sph_UV,23.5117893,-0.435059049,0.141132391,0.878916739,no hit
PSMD4,THP1,Spa_UV - Sph_UV,21.99847364,-0.431796717,0.141499628,0.878916739,no hit
HMOX2,THP1,Spa_UV - Sph_UV,24.354921,1.152308615,0.141597633,0.878916739,no hit
COX7C,THP1,Spa_UV - Sph_UV,23.76249261,-0.542405958,0.143266281,0.882967365,no hit
RPL34,THP1,Spa_UV - Sph_UV,23.78404945,-0.518008695,0.145421486,0.88993853,no hit
TWF2,THP1,Spa_UV - Sph_UV,23.42867509,0.725518599,0.148044672,0.891270103,no hit
CAT,THP1,Spa_UV - Sph_UV,25.07300928,0.30865125,0.149501226,0.891270103,no hit
GDI2,THP1,Spa_UV - Sph_UV,25.30092795,0.267353907,0.151785779,0.891270103,no hit
AK3,THP1,Spa_UV - Sph_UV,23.85936119,-0.431532994,0.153709455,0.891270103,no hit
HNRNPL,THP1,Spa_UV - Sph_UV,25.76030509,0.271912532,0.153813081,0.891270103,no hit
EEA1,THP1,Spa_UV - Sph_UV,23.71517749,0.688402167,0.154235841,0.891270103,no hit
UQCR10,THP1,Spa_UV - Sph_UV,22.44570678,-0.711499076,0.154475069,0.891270103,no hit
LGALS9,THP1,Spa_UV - Sph_UV,21.16258773,0.356495542,0.156197792,0.891270103,no hit
HDGFRP2,THP1,Spa_UV - Sph_UV,23.61606315,-0.437525865,0.156417184,0.891270103,no hit
SUPT5H,THP1,Spa_UV - Sph_UV,22.05840365,0.979826238,0.156655382,0.891270103,no hit
ATP5C1,THP1,Spa_UV - Sph_UV,23.6508373,-0.434608672,0.156920973,0.891270103,no hit
EIF3A,THP1,Spa_UV - Sph_UV,21.37119595,-0.367771851,0.158311378,0.89332849,no hit
CELF2|CELF1,THP1,Spa_UV - Sph_UV,23.28148356,0.371646071,0.159647588,0.895056476,no hit
DBN1,THP1,Spa_UV - Sph_UV,22.89053008,-0.616812159,0.162401933,0.90466205,no hit
SF3A1,THP1,Spa_UV - Sph_UV,23.85034938,-0.31635771,0.164087692,0.908230598,no hit
SND1,THP1,Spa_UV - Sph_UV,26.44179231,0.296952949,0.165993336,0.91296335,no hit
ARSA,THP1,Spa_UV - Sph_UV,22.33656201,0.446596021,0.168422033,0.916487284,no hit
RRBP1,THP1,Spa_UV - Sph_UV,26.21836345,0.492865362,0.168743344,0.916487284,no hit
HNRNPUL2-BSCL2|HNRNPUL2,THP1,Spa_UV - Sph_UV,25.63303699,0.362211377,0.170070916,0.917960411,no hit
RPS25,THP1,Spa_UV - Sph_UV,23.30437879,-0.393015356,0.173181188,0.921192999,no hit
AARS,THP1,Spa_UV - Sph_UV,25.89780703,0.453219122,0.173795832,0.921192999,no hit
RPS12,THP1,Spa_UV - Sph_UV,22.85885733,-0.310233816,0.174136414,0.921192999,no hit
POR,THP1,Spa_UV - Sph_UV,22.59759876,0.644024208,0.174910063,0.921192999,no hit
COPA,THP1,Spa_UV - Sph_UV,22.70618302,0.3707174,0.17660159,0.921589172,no hit
NLN,THP1,Spa_UV - Sph_UV,23.63034296,0.40776641,0.177640274,0.921589172,no hit
DLST,THP1,Spa_UV - Sph_UV,22.46589857,-0.605986995,0.178166837,0.921589172,no hit
DHX9,THP1,Spa_UV - Sph_UV,26.09477923,0.241708453,0.179700067,0.924019869,no hit
HNMT,THP1,Spa_UV - Sph_UV,22.40292223,0.365127849,0.183940985,0.935740485,no hit
GOT1,THP1,Spa_UV - Sph_UV,23.99552875,-0.455621348,0.185753161,0.935740485,no hit
SNRNP70,THP1,Spa_UV - Sph_UV,24.75439937,0.277501009,0.186169586,0.935740485,no hit
CBFB,THP1,Spa_UV - Sph_UV,21.06212157,-0.355111759,0.186286656,0.935740485,no hit
KTN1,THP1,Spa_UV - Sph_UV,27.16350782,0.601844604,0.190909097,0.936973389,no hit
AK2,THP1,Spa_UV - Sph_UV,25.50917744,-0.304283219,0.191734268,0.936973389,no hit
DCD,THP1,Spa_UV - Sph_UV,25.66374733,-0.609324857,0.193594829,0.936973389,no hit
DNAJC8,THP1,Spa_UV - Sph_UV,23.43199258,-0.239542036,0.194608199,0.936973389,no hit
PTPN6,THP1,Spa_UV - Sph_UV,22.91689205,0.328697943,0.198946299,0.936973389,no hit
LAMTOR3,THP1,Spa_UV - Sph_UV,20.46580257,-0.548634299,0.198995019,0.936973389,no hit
DDX5,THP1,Spa_UV - Sph_UV,24.73687677,0.359272643,0.199393207,0.936973389,no hit
SPP1,THP1,Spa_UV - Sph_UV,23.84877552,0.713597587,0.199566848,0.936973389,no hit
ADAR,THP1,Spa_UV - Sph_UV,23.70398931,0.272259644,0.199699601,0.936973389,no hit
TPR,THP1,Spa_UV - Sph_UV,25.42334904,0.412422653,0.202571714,0.936973389,no hit
DHX15,THP1,Spa_UV - Sph_UV,22.07002948,-0.415364804,0.203456757,0.936973389,no hit
PYCARD,THP1,Spa_UV - Sph_UV,24.22952481,-0.388279235,0.203525352,0.936973389,no hit
ME2,THP1,Spa_UV - Sph_UV,24.56561141,0.461411729,0.206522885,0.936973389,no hit
H1F0,THP1,Spa_UV - Sph_UV,24.65706559,-0.468394096,0.207197377,0.936973389,no hit
TSFM,THP1,Spa_UV - Sph_UV,23.55543948,0.298215287,0.207342251,0.936973389,no hit
WARS,THP1,Spa_UV - Sph_UV,23.45591269,-0.303444663,0.207471832,0.936973389,no hit
NPEPPS,THP1,Spa_UV - Sph_UV,26.33209927,0.33133057,0.207995881,0.936973389,no hit
NASP,THP1,Spa_UV - Sph_UV,26.2333169,-0.647771433,0.208990165,0.936973389,no hit
ERP29,THP1,Spa_UV - Sph_UV,24.9911731,-0.342560681,0.209521729,0.936973389,no hit
IDH2,THP1,Spa_UV - Sph_UV,21.98811679,0.614423563,0.211076228,0.936973389,no hit
DIAPH1,THP1,Spa_UV - Sph_UV,23.14760858,0.36638506,0.211241629,0.936973389,no hit
TOR1AIP1,THP1,Spa_UV - Sph_UV,22.15430045,-1.175231665,0.212818388,0.936973389,no hit
PRKAR1A,THP1,Spa_UV - Sph_UV,23.43496813,-0.286580295,0.213991753,0.936973389,no hit
HCLS1,THP1,Spa_UV - Sph_UV,24.23739018,-0.478911192,0.215525362,0.936973389,no hit
CSTA,THP1,Spa_UV - Sph_UV,23.19297739,1.683768261,0.216285015,0.936973389,no hit
CAP1,THP1,Spa_UV - Sph_UV,27.83318774,-0.196667892,0.216713074,0.936973389,no hit
PAK2,THP1,Spa_UV - Sph_UV,23.93751225,-0.252492327,0.216977496,0.936973389,no hit
HMGCL,THP1,Spa_UV - Sph_UV,23.67476517,0.24076854,0.218511952,0.936973389,no hit
CAPG,THP1,Spa_UV - Sph_UV,24.46841808,0.207734737,0.219455856,0.936973389,no hit
CA2,THP1,Spa_UV - Sph_UV,26.08551288,-0.390551185,0.221346755,0.936973389,no hit
HMGA1,THP1,Spa_UV - Sph_UV,23.00716914,-1.399438648,0.221945009,0.936973389,no hit
PRKDC,THP1,Spa_UV - Sph_UV,24.67682689,-0.389408493,0.222526865,0.936973389,no hit
LMNB2,THP1,Spa_UV - Sph_UV,24.51903193,0.307488989,0.223345014,0.936973389,no hit
HNRNPH1,THP1,Spa_UV - Sph_UV,24.14765773,0.383393065,0.223802699,0.936973389,no hit
ARPC4-TTLL3|ARPC4,THP1,Spa_UV - Sph_UV,24.47154619,-0.224467477,0.22426981,0.936973389,no hit
ARHGDIB,THP1,Spa_UV - Sph_UV,26.21316991,0.293572174,0.225949481,0.938053095,no hit
HIST1H4A,THP1,Spa_UV - Sph_UV,25.99522129,-0.566823056,0.22734102,0.938053095,no hit
CLTA,THP1,Spa_UV - Sph_UV,23.96438635,-0.383928045,0.22807267,0.938053095,no hit
COPG1,THP1,Spa_UV - Sph_UV,23.5647457,0.39759269,0.228846095,0.938053095,no hit
SEC22B,THP1,Spa_UV - Sph_UV,23.82023464,-0.610580661,0.231620274,0.943140869,no hit
AHNAK,THP1,Spa_UV - Sph_UV,26.61021551,-0.408909016,0.232609788,0.943140869,no hit
P4HA1,THP1,Spa_UV - Sph_UV,26.10238465,0.410513966,0.233343253,0.943140869,no hit
ACSL3,THP1,Spa_UV - Sph_UV,22.1108262,0.356176281,0.237994317,0.950702549,no hit
TSTA3,THP1,Spa_UV - Sph_UV,24.95002223,-0.537024906,0.238134075,0.950702549,no hit
DSC1,THP1,Spa_UV - Sph_UV,23.49771964,0.92806802,0.238496152,0.950702549,no hit
MSN,THP1,Spa_UV - Sph_UV,26.38165781,-0.345615404,0.240428358,0.950850043,no hit
SKP1,THP1,Spa_UV - Sph_UV,23.80576575,0.247735859,0.24072153,0.950850043,no hit
VAT1L,THP1,Spa_UV - Sph_UV,21.65446648,-0.339242329,0.242880502,0.951299742,no hit
NUP133,THP1,Spa_UV - Sph_UV,22.37354917,0.326088887,0.243518925,0.951299742,no hit
UBE2N|UBE2NL,THP1,Spa_UV - Sph_UV,23.34839351,-0.320048994,0.244119496,0.951299742,no hit
WDR1,THP1,Spa_UV - Sph_UV,25.71129548,0.278698357,0.248340952,0.954387043,no hit
LRPPRC,THP1,Spa_UV - Sph_UV,27.8542287,0.566790946,0.248853924,0.954387043,no hit
RAB1B,THP1,Spa_UV - Sph_UV,23.91450402,0.584814682,0.250552768,0.954387043,no hit
MIA3,THP1,Spa_UV - Sph_UV,24.5561871,0.308205971,0.251519933,0.954387043,no hit
PSMA4,THP1,Spa_UV - Sph_UV,23.6700299,-0.309165082,0.2520985,0.954387043,no hit
LDHB,THP1,Spa_UV - Sph_UV,25.90078107,-0.261030415,0.253312343,0.954387043,no hit
CNPY2|F8W031,THP1,Spa_UV - Sph_UV,24.45676432,-0.228751517,0.257525085,0.954387043,no hit
UCHL5,THP1,Spa_UV - Sph_UV,23.09239384,-0.209163434,0.258637178,0.954387043,no hit
RPS19,THP1,Spa_UV - Sph_UV,22.89270731,-0.50042331,0.258881903,0.954387043,no hit
CCAR2,THP1,Spa_UV - Sph_UV,25.20633981,-0.458830201,0.259292359,0.954387043,no hit
MYDGF,THP1,Spa_UV - Sph_UV,25.0178172,-0.393975083,0.259326369,0.954387043,no hit
TAGLN2,THP1,Spa_UV - Sph_UV,25.46640649,-0.294107179,0.260580413,0.954387043,no hit
RBBP4,THP1,Spa_UV - Sph_UV,25.01094405,0.260166491,0.260941554,0.954387043,no hit
HEBP1,THP1,Spa_UV - Sph_UV,23.8434185,0.299245422,0.262606344,0.954387043,no hit
GOLGA2,THP1,Spa_UV - Sph_UV,25.08236685,0.240632435,0.263005176,0.954387043,no hit
NES,THP1,Spa_UV - Sph_UV,24.32841422,-0.532499041,0.263766803,0.954387043,no hit
HSPH1,THP1,Spa_UV - Sph_UV,24.06841049,0.242010959,0.265622435,0.954387043,no hit
RPS15A,THP1,Spa_UV - Sph_UV,24.95573875,-0.374061738,0.265697743,0.954387043,no hit
PNP,THP1,Spa_UV - Sph_UV,24.25219923,-0.231953716,0.267569986,0.954387043,no hit
GGH,THP1,Spa_UV - Sph_UV,22.53734837,-0.351653774,0.268066878,0.954387043,no hit
RBM4|RBM4B,THP1,Spa_UV - Sph_UV,22.13187857,0.350225906,0.26859297,0.954387043,no hit
RPS18,THP1,Spa_UV - Sph_UV,23.84881762,-0.415760621,0.269750813,0.954387043,no hit
PRMT1,THP1,Spa_UV - Sph_UV,22.42400785,0.252546158,0.27043268,0.954387043,no hit
GSTO1,THP1,Spa_UV - Sph_UV,25.50625986,0.287363399,0.272916554,0.954387043,no hit
ELAVL1,THP1,Spa_UV - Sph_UV,24.97680218,0.244925832,0.273440201,0.954387043,no hit
CSE1L,THP1,Spa_UV - Sph_UV,21.62837755,-0.361407762,0.274037547,0.954387043,no hit
UQCRH,THP1,Spa_UV - Sph_UV,23.88511252,0.288068907,0.274882565,0.954387043,no hit
DLAT,THP1,Spa_UV - Sph_UV,24.22652922,0.528226532,0.275946697,0.954387043,no hit
EWSR1,THP1,Spa_UV - Sph_UV,24.05435141,-0.260251806,0.27676126,0.954387043,no hit
HSD17B4,THP1,Spa_UV - Sph_UV,24.13371644,-0.320935459,0.280230532,0.959111127,no hit
EEF1B2,THP1,Spa_UV - Sph_UV,24.78510859,-0.218233824,0.28033858,0.959111127,no hit
RBM25,THP1,Spa_UV - Sph_UV,24.57913646,0.21856091,0.28297077,0.964319995,no hit
LMNA,THP1,Spa_UV - Sph_UV,27.57155566,0.572618699,0.284677663,0.965512832,no hit
H7C0C1|ATP5O,THP1,Spa_UV - Sph_UV,23.11147947,-0.277803397,0.28554292,0.965512832,no hit
S100A6,THP1,Spa_UV - Sph_UV,24.25132543,-0.339776421,0.290174741,0.965935862,no hit
NME1-NME2|NME2,THP1,Spa_UV - Sph_UV,24.3927318,0.185805678,0.29113815,0.965935862,no hit
H1FX,THP1,Spa_UV - Sph_UV,23.23300544,-0.519805822,0.291449206,0.965935862,no hit
RPL6,THP1,Spa_UV - Sph_UV,24.80935917,-0.31369653,0.291793248,0.965935862,no hit
CAPZB,THP1,Spa_UV - Sph_UV,25.60910235,-0.304874202,0.294332744,0.965935862,no hit
TALDO1,THP1,Spa_UV - Sph_UV,25.47047308,-0.319293461,0.295139335,0.965935862,no hit
TYMP,THP1,Spa_UV - Sph_UV,22.30825284,0.408020327,0.295941144,0.965935862,no hit
H2AFY,THP1,Spa_UV - Sph_UV,25.89566735,0.3563901,0.29692884,0.965935862,no hit
EFHD2,THP1,Spa_UV - Sph_UV,23.51589605,-0.419716526,0.297948363,0.965935862,no hit
CS,THP1,Spa_UV - Sph_UV,24.14511686,0.348421602,0.299413683,0.965935862,no hit
HNRNPA0,THP1,Spa_UV - Sph_UV,21.82640882,0.266809905,0.299895153,0.965935862,no hit
LSM6,THP1,Spa_UV - Sph_UV,24.39799472,-0.252564309,0.300100656,0.965935862,no hit
EPB41L2,THP1,Spa_UV - Sph_UV,22.7015042,0.49242858,0.300694592,0.965935862,no hit
NSF,THP1,Spa_UV - Sph_UV,23.41299053,-0.245290667,0.301229711,0.965935862,no hit
PDIA3,THP1,Spa_UV - Sph_UV,27.12792321,-0.250232418,0.30385395,0.970768687,no hit
ERLIN2,THP1,Spa_UV - Sph_UV,23.43210116,-0.324292787,0.306957152,0.976165795,no hit
RPS10|RPS10P5,THP1,Spa_UV - Sph_UV,23.40602055,-0.309451741,0.307837763,0.976165795,no hit
AHCY,THP1,Spa_UV - Sph_UV,24.9887089,0.190264516,0.308913226,0.976165795,no hit
HNRNPDL,THP1,Spa_UV - Sph_UV,22.69756284,0.348102789,0.312341149,0.983421951,no hit
RPL8,THP1,Spa_UV - Sph_UV,22.83738233,-0.3840018,0.313770344,0.98435534,no hit
CCT3,THP1,Spa_UV - Sph_UV,25.02076669,-0.278831421,0.315945703,0.98627333,no hit
IDE,THP1,Spa_UV - Sph_UV,21.57100676,-0.815125222,0.316651621,0.98627333,no hit
PPP2R1A,THP1,Spa_UV - Sph_UV,24.09085565,0.214793965,0.319578673,0.990323318,no hit
HIST1H1E,THP1,Spa_UV - Sph_UV,23.88670556,-0.595167727,0.321074052,0.990323318,no hit
RPL3,THP1,Spa_UV - Sph_UV,24.19707069,-0.168316602,0.32279555,0.990323318,no hit
TUFM,THP1,Spa_UV - Sph_UV,23.69759403,-0.812485056,0.325007577,0.990323318,no hit
HNRNPAB,THP1,Spa_UV - Sph_UV,25.62243431,0.321299798,0.331217269,0.990323318,no hit
DDX21,THP1,Spa_UV - Sph_UV,23.96413498,0.203017214,0.33140149,0.990323318,no hit
PPP1R9B,THP1,Spa_UV - Sph_UV,25.53945438,-0.309540747,0.331797998,0.990323318,no hit
DDX17,THP1,Spa_UV - Sph_UV,22.64729087,-0.511153672,0.334439809,0.990323318,no hit
SNRPA1,THP1,Spa_UV - Sph_UV,22.35883368,0.352724953,0.33755274,0.990323318,no hit
RAB2A,THP1,Spa_UV - Sph_UV,23.10127828,0.215844306,0.337832483,0.990323318,no hit
SF3A3,THP1,Spa_UV - Sph_UV,22.99062368,-0.211544363,0.339879174,0.990323318,no hit
EIF3G,THP1,Spa_UV - Sph_UV,22.67321314,0.247463875,0.340961286,0.990323318,no hit
NQO2,THP1,Spa_UV - Sph_UV,22.85907708,-0.198944451,0.341930903,0.990323318,no hit
RPS13,THP1,Spa_UV - Sph_UV,24.54929696,-0.290725279,0.344580582,0.990323318,no hit
SF1,THP1,Spa_UV - Sph_UV,22.77213984,0.180560385,0.346551715,0.990323318,no hit
HSPA4,THP1,Spa_UV - Sph_UV,26.79411223,-0.17009441,0.348425386,0.990323318,no hit
VCP,THP1,Spa_UV - Sph_UV,25.15433685,0.230509944,0.34938734,0.990323318,no hit
KPNA2,THP1,Spa_UV - Sph_UV,23.68435552,0.429852203,0.350063902,0.990323318,no hit
CAMK1,THP1,Spa_UV - Sph_UV,21.71093664,0.238546517,0.351006275,0.990323318,no hit
DAD1,THP1,Spa_UV - Sph_UV,22.29650387,-0.423162567,0.351271988,0.990323318,no hit
CORO1A,THP1,Spa_UV - Sph_UV,25.70047409,0.196586713,0.35179592,0.990323318,no hit
SHMT2,THP1,Spa_UV - Sph_UV,24.36261648,0.266675385,0.356367237,0.990323318,no hit
CTSZ,THP1,Spa_UV - Sph_UV,25.06732508,0.371736537,0.357164054,0.990323318,no hit
USO1,THP1,Spa_UV - Sph_UV,25.42692348,0.17528301,0.360366497,0.990323318,no hit
PARK7,THP1,Spa_UV - Sph_UV,25.01670221,-0.180392418,0.362436468,0.990323318,no hit
GPI,THP1,Spa_UV - Sph_UV,24.68696048,-0.280481355,0.367954847,0.990323318,no hit
SAR1A,THP1,Spa_UV - Sph_UV,22.54119364,0.316162256,0.368008854,0.990323318,no hit
ITGB2,THP1,Spa_UV - Sph_UV,24.96419686,0.291258866,0.368885769,0.990323318,no hit
RPS3A,THP1,Spa_UV - Sph_UV,23.80893265,-0.232012057,0.368965385,0.990323318,no hit
RMDN1,THP1,Spa_UV - Sph_UV,23.33274961,-0.159681172,0.371091456,0.990323318,no hit
MRPL1,THP1,Spa_UV - Sph_UV,22.91389213,-0.218180889,0.375050691,0.990323318,no hit
SF3B2,THP1,Spa_UV - Sph_UV,25.45610217,-0.164215509,0.37527707,0.990323318,no hit
ASPH,THP1,Spa_UV - Sph_UV,24.91593976,0.281654304,0.376699407,0.990323318,no hit
COX5A,THP1,Spa_UV - Sph_UV,24.29151316,-0.300367309,0.378840923,0.990323318,no hit
PSMC2,THP1,Spa_UV - Sph_UV,22.8851355,0.195567583,0.380810061,0.990323318,no hit
SPRR1B|SPRR1A,THP1,Spa_UV - Sph_UV,23.01091563,-0.527416825,0.381474201,0.990323318,no hit
CTSH,THP1,Spa_UV - Sph_UV,24.14021879,-0.31385409,0.38361305,0.990323318,no hit
RAB7A,THP1,Spa_UV - Sph_UV,24.81645774,0.434010252,0.384424811,0.990323318,no hit
VPS29,THP1,Spa_UV - Sph_UV,24.86808363,-0.163976007,0.385255303,0.990323318,no hit
NUCKS1,THP1,Spa_UV - Sph_UV,23.68723804,-0.444304065,0.385301737,0.990323318,no hit
BCAT1,THP1,Spa_UV - Sph_UV,23.33185792,0.223606108,0.387298279,0.990323318,no hit
PKM,THP1,Spa_UV - Sph_UV,26.96892869,0.340034362,0.387304709,0.990323318,no hit
RPL30,THP1,Spa_UV - Sph_UV,23.92695301,-0.172662805,0.390702568,0.990323318,no hit
SNRNP200,THP1,Spa_UV - Sph_UV,23.98391162,0.39659976,0.393089487,0.990323318,no hit
ARF3|ARF1,THP1,Spa_UV - Sph_UV,21.98519916,-0.222095711,0.396072946,0.990323318,no hit
PSMA6,THP1,Spa_UV - Sph_UV,24.85260977,0.148972412,0.396671941,0.990323318,no hit
CACYBP,THP1,Spa_UV - Sph_UV,22.85522536,0.30390908,0.399546203,0.990323318,no hit
EIF4E,THP1,Spa_UV - Sph_UV,22.79526402,0.194385967,0.399980988,0.990323318,no hit
PSMA7,THP1,Spa_UV - Sph_UV,24.22057575,-0.215870869,0.40080803,0.990323318,no hit
PPIH,THP1,Spa_UV - Sph_UV,23.17613694,0.183063812,0.402141443,0.990323318,no hit
MTDH,THP1,Spa_UV - Sph_UV,24.71907784,-0.367985447,0.403273434,0.990323318,no hit
SF3B4,THP1,Spa_UV - Sph_UV,23.54574869,0.547622957,0.404648299,0.990323318,no hit
PDIA4,THP1,Spa_UV - Sph_UV,27.08346329,-0.217110478,0.405655985,0.990323318,no hit
HDGF,THP1,Spa_UV - Sph_UV,25.65046909,-0.301205937,0.406025869,0.990323318,no hit
S100A8,THP1,Spa_UV - Sph_UV,23.42963686,-0.609661823,0.407923145,0.990323318,no hit
MAT2A,THP1,Spa_UV - Sph_UV,22.93812675,-0.392256708,0.408473246,0.990323318,no hit
PSAT1,THP1,Spa_UV - Sph_UV,21.6410642,-0.272316295,0.411911074,0.990323318,no hit
NUDT1,THP1,Spa_UV - Sph_UV,22.98193079,-0.225593555,0.412745856,0.990323318,no hit
S100A9,THP1,Spa_UV - Sph_UV,23.5825887,-0.978055591,0.413813057,0.990323318,no hit
RPLP2,THP1,Spa_UV - Sph_UV,24.06716712,-0.166176393,0.414039879,0.990323318,no hit
MYL6,THP1,Spa_UV - Sph_UV,24.87806114,-0.228185799,0.414792636,0.990323318,no hit
ECM1,THP1,Spa_UV - Sph_UV,24.09117533,0.208267068,0.41596324,0.990323318,no hit
CDSN,THP1,Spa_UV - Sph_UV,22.42460441,-0.764608449,0.41652509,0.990323318,no hit
SH3BGRL3,THP1,Spa_UV - Sph_UV,23.77404309,-0.266529906,0.416924369,0.990323318,no hit
EXOSC10,THP1,Spa_UV - Sph_UV,23.21452428,0.176433758,0.417335822,0.990323318,no hit
SRGN,THP1,Spa_UV - Sph_UV,22.91002175,0.308102441,0.417418061,0.990323318,no hit
GLRX3,THP1,Spa_UV - Sph_UV,22.71028755,-0.1426042,0.418612714,0.990323318,no hit
RBM10,THP1,Spa_UV - Sph_UV,25.18894261,0.321539558,0.419019765,0.990323318,no hit
SNRPD2,THP1,Spa_UV - Sph_UV,24.26832724,-0.178275896,0.420658082,0.990323318,no hit
SUPT6H,THP1,Spa_UV - Sph_UV,20.23135351,-0.743435963,0.420677757,0.990323318,no hit
SQRDL,THP1,Spa_UV - Sph_UV,23.06381935,-0.366626332,0.422021269,0.990323318,no hit
PSME1,THP1,Spa_UV - Sph_UV,24.74785285,0.236472263,0.422390104,0.990323318,no hit
U2SURP,THP1,Spa_UV - Sph_UV,22.78368607,0.163123438,0.422653043,0.990323318,no hit
CSTB,THP1,Spa_UV - Sph_UV,24.28474939,0.326574288,0.422920724,0.990323318,no hit
A0A0B4J203|FIP1L1,THP1,Spa_UV - Sph_UV,23.06140466,-0.574813817,0.423042917,0.990323318,no hit
FAM49B,THP1,Spa_UV - Sph_UV,23.60614734,-0.143815413,0.424532724,0.990323318,no hit
PCBP2,THP1,Spa_UV - Sph_UV,23.35557511,-0.203967132,0.425677628,0.990323318,no hit
IGHG1,THP1,Spa_UV - Sph_UV,20.78070143,-1.7239136,0.426645629,0.990323318,no hit
FSCN1,THP1,Spa_UV - Sph_UV,24.12849352,-0.213330065,0.429146608,0.990323318,no hit
ERO1A,THP1,Spa_UV - Sph_UV,25.92437362,0.225851156,0.429973578,0.990323318,no hit
NDUFV2,THP1,Spa_UV - Sph_UV,22.10587752,-0.173649213,0.430356331,0.990323318,no hit
P4HB,THP1,Spa_UV - Sph_UV,28.34140751,0.272329717,0.432252786,0.990323318,no hit
NUDT21,THP1,Spa_UV - Sph_UV,22.94628776,-0.30145649,0.432725951,0.990323318,no hit
MDH2,THP1,Spa_UV - Sph_UV,26.54330462,0.140458661,0.440799298,0.990323318,no hit
HNRNPD,THP1,Spa_UV - Sph_UV,25.07062132,-0.324360336,0.441546072,0.990323318,no hit
HEXA,THP1,Spa_UV - Sph_UV,25.93141319,-0.613558232,0.442150715,0.990323318,no hit
HP1BP3,THP1,Spa_UV - Sph_UV,23.11684317,0.309086992,0.442547509,0.990323318,no hit
ZMPSTE24,THP1,Spa_UV - Sph_UV,23.14508742,0.291350015,0.44464785,0.990323318,no hit
ANXA4,THP1,Spa_UV - Sph_UV,24.72663381,0.489949046,0.448410485,0.990323318,no hit
GAA,THP1,Spa_UV - Sph_UV,25.65112245,0.269378209,0.448804356,0.990323318,no hit
RPL13,THP1,Spa_UV - Sph_UV,24.52799349,-0.268094397,0.449312574,0.990323318,no hit
AP2B1,THP1,Spa_UV - Sph_UV,23.49761634,0.172819178,0.452899348,0.990323318,no hit
SNRPA,THP1,Spa_UV - Sph_UV,24.20696392,-0.284271442,0.453058086,0.990323318,no hit
CTSS,THP1,Spa_UV - Sph_UV,25.23732134,0.261485276,0.453367735,0.990323318,no hit
HSPA9,THP1,Spa_UV - Sph_UV,27.65463954,0.20434281,0.456106217,0.990323318,no hit
VASP,THP1,Spa_UV - Sph_UV,22.94168447,-0.14164064,0.456445807,0.990323318,no hit
PAFAH1B2,THP1,Spa_UV - Sph_UV,22.79523509,0.166830857,0.456463366,0.990323318,no hit
TIMM44,THP1,Spa_UV - Sph_UV,22.96909087,-0.177354774,0.456835248,0.990323318,no hit
MLEC,THP1,Spa_UV - Sph_UV,24.35063794,0.481548792,0.458097464,0.990323318,no hit
RPS17,THP1,Spa_UV - Sph_UV,22.49588235,-0.210602745,0.458214622,0.990323318,no hit
EZR,THP1,Spa_UV - Sph_UV,24.63191103,-0.175957928,0.458651538,0.990323318,no hit
RPL4,THP1,Spa_UV - Sph_UV,23.94758351,-0.206775743,0.460340685,0.990323318,no hit
ARMT1,THP1,Spa_UV - Sph_UV,23.12333318,-0.188278871,0.461328639,0.990323318,no hit
ATP5A1,THP1,Spa_UV - Sph_UV,25.34331762,-0.398371874,0.46200349,0.990323318,no hit
ATP2A2,THP1,Spa_UV - Sph_UV,23.72902967,0.412727826,0.462447669,0.990323318,no hit
MTA2,THP1,Spa_UV - Sph_UV,23.43395955,0.40355159,0.462949912,0.990323318,no hit
CES1,THP1,Spa_UV - Sph_UV,25.86012347,0.214715718,0.463654906,0.990323318,no hit
TOP2B,THP1,Spa_UV - Sph_UV,24.17329775,-0.300876454,0.463742049,0.990323318,no hit
PPP2CB,THP1,Spa_UV - Sph_UV,24.25203981,0.206069179,0.465136359,0.990323318,no hit
CBX5,THP1,Spa_UV - Sph_UV,24.91578398,0.250488049,0.4661113,0.990323318,no hit
GSN,THP1,Spa_UV - Sph_UV,27.36539448,0.165384621,0.466272158,0.990323318,no hit
PRPF19,THP1,Spa_UV - Sph_UV,24.50413553,0.353974334,0.466654664,0.990323318,no hit
LSM7,THP1,Spa_UV - Sph_UV,23.98816204,-0.176559868,0.469131624,0.990323318,no hit
ST13,THP1,Spa_UV - Sph_UV,23.87201149,-0.164985323,0.469790705,0.990323318,no hit
TPM1,THP1,Spa_UV - Sph_UV,23.89011197,0.26944075,0.471714234,0.990323318,no hit
